,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
2530,-0.796961,-0.849875,0.073528,-0.787456,0.103134,-0.731977,-0.781141,-0.884261,-0.521490,-0.720582,0.341842
2531,-0.844027,-0.263061,1.030805,-0.799709,0.317537,-0.781185,-0.729771,-0.941279,-0.829798,-0.872809,0.590894
2532,-0.856906,-1.154477,0.377207,-0.922870,-0.158007,-0.533035,-0.830954,-0.974881,-0.012718,-0.916592,0.082069
2533,-0.840539,-0.681089,0.488159,-0.728644,0.407118,-0.663943,-0.778035,-0.956404,-0.631150,-0.741456,0.289967
2534,-0.829120,-1.008597,0.295135,-0.748728,0.111672,-0.745462,-0.750121,-0.848075,-0.501268,-0.722337,0.567426
2535,-0.885479,-1.191292,0.466235,-0.908479,0.154480,-0.670123,-0.795316,-0.976185,-1.003013,-1.089020,0.165260
2536,-0.797576,-0.335281,0.375215,-0.694048,0.119501,-0.523069,-0.656055,-0.991102,-0.342925,-0.648882,0.359519
2537,-0.832367,-1.264317,0.746392,-1.042324,-0.479871,-0.882154,-0.991458,-0.991654,-0.961739,-0.962991,0.343704
2538,-0.830937,-0.675337,0.160620,-0.811421,0.165339,-0.632405,-0.826368,-0.968483,-0.678564,-0.727542,0.428187
2539,-0.931912,-0.514566,0.459641,-0.787314,0.097494,-0.563830,-0.866597,-0.943823,-0.419788,-0.781147,0.422425
2540,-0.920387,-1.128932,0.786982,-0.852606,-0.471176,-0.896773,-0.877538,-1.006634,-0.972860,-0.878054,0.645333
2541,-0.873797,-0.748068,0.623450,-0.883402,-0.364154,-0.848728,-0.841193,-0.977655,-0.669040,-0.811989,0.270462
2542,-0.793365,0.737141,0.256104,-0.766238,-0.043436,-0.664717,-0.706345,-0.896612,-0.308715,-0.637145,0.457692
2543,-0.983913,-1.269450,0.882727,-1.035564,-0.337439,-0.870622,-0.908922,-1.043023,-0.979293,-0.843271,0.501099
2544,-0.619731,-0.079391,-0.428109,-0.810105,0.472245,-0.787012,-0.709131,-0.960722,-0.674712,-0.847774,0.708316
2545,-0.791560,-1.390361,0.635995,-0.931135,-0.313003,-0.470422,-1.021061,-1.036167,-1.097515,-1.071226,0.323237
2546,-0.748952,-0.911098,0.826034,-0.813422,-0.179038,-0.467625,-0.797885,-0.988797,-0.572972,-0.852056,0.400896
2547,-0.824129,0.844087,0.074559,-0.635616,0.117029,-0.590931,-0.720753,-0.846185,-0.298872,-0.611173,0.350893
2548,-0.879456,-0.913890,0.650731,-1.052622,-0.334457,-0.832913,-0.930110,-0.928545,-0.893388,-1.008911,0.315143
2549,-0.844825,-0.183701,0.267410,-0.810149,0.364702,-0.663004,-0.727319,-0.923590,-0.573007,0.180205,0.334895
2550,-0.932178,-1.003162,0.395479,-0.896444,-0.073607,-0.934924,-0.945226,-1.049792,-1.142324,-1.048575,0.123275
2551,-0.881985,-0.777651,0.660165,-0.639952,-0.431171,-0.464143,-0.828844,-0.921499,-0.695043,-1.014191,0.476545
2552,-0.796648,-0.771210,0.410580,-0.689872,0.030754,-0.687303,-0.768049,-0.830489,-0.354887,-0.763352,0.263832
2553,-0.924827,-1.015533,0.483288,-0.950385,0.046421,-0.563380,-0.797903,-0.943797,-1.049617,-0.884477,0.420565
2554,-0.877473,-1.020965,0.650581,-0.749614,-0.280440,-0.579757,-0.708594,-0.989236,-0.769379,-0.879716,0.502337
2555,-0.883595,-0.398189,0.158824,-0.854522,0.490452,-0.745868,-0.765035,-0.957888,-0.828845,-0.902909,0.645166
2556,-0.872716,-0.910054,1.150185,-0.716831,0.026146,-0.682451,-0.841536,-0.894490,-0.741888,-0.880786,0.707749
2557,-0.864226,0.320664,0.328817,-0.693530,-0.054216,-0.384416,-0.805332,-0.880863,-0.374763,-0.578471,0.374443
2558,-0.827598,-0.667801,0.235595,-0.719225,-0.151328,-0.577515,-0.745409,-0.828698,-0.321883,-0.712442,0.504687
2559,-0.965728,-1.269315,0.278564,-0.984095,0.024239,-0.627604,-0.713004,-1.016349,-1.121035,-1.029347,0.092854
2560,-0.910395,-1.378598,0.698393,-0.883655,-0.303261,-0.680759,-0.858702,-0.970044,-1.118735,-1.012423,0.507578
2561,-0.834159,-0.167153,0.288436,-0.665057,-0.118037,-0.553326,-0.797603,-0.866241,-0.421480,-0.680087,0.670317
2562,-0.850066,-0.824727,0.394828,-0.881861,0.333204,-0.734607,-0.923949,-0.983704,-0.800595,-0.834783,0.511346
2563,-0.986232,-1.354495,0.812250,-0.981585,-0.353427,-0.882850,-1.015244,-1.035429,-0.978425,-0.947223,0.528838
2564,-0.861875,-0.218715,0.185249,-0.715795,-0.124798,-0.500233,-0.708256,-0.890813,-0.407346,-0.674333,0.403219
2565,-0.875951,-0.204440,0.544088,-0.611407,-0.054994,-0.494605,-0.798631,-0.930174,-0.357568,-0.753878,0.397739
2566,-0.900163,-0.153356,0.524106,-0.765364,0.150513,-0.573512,-0.733461,-0.972526,-0.281331,-0.667843,0.555923
2567,-0.877573,-0.611244,0.494818,-0.873348,-0.200093,-0.485472,-0.773267,-0.988309,-0.519407,-0.828660,0.230634
2568,-0.780361,0.159042,0.142759,-0.674663,0.147461,-0.526275,-0.689859,-0.877181,-0.325299,-0.632162,0.405435
2569,-0.764977,-0.317594,0.117282,-0.504242,-0.312772,-0.773480,-0.751701,-0.947838,-0.253011,-0.130877,0.502175
2570,-0.796316,-1.466227,0.723032,-0.906249,-0.223397,-0.725517,-0.934614,-1.037814,-1.095447,-1.038761,0.368833
2571,-0.957386,-1.232008,0.674633,-0.784797,-0.197354,-0.499163,-0.714911,-0.929355,-0.764896,-0.750037,0.519321
2572,-0.756180,-0.476153,0.717199,-0.784945,0.516016,-0.751044,-0.770088,-0.894408,-0.797785,-0.858570,0.775611
2573,-0.844930,-0.845326,0.563676,-0.897191,-0.401608,-0.720400,-0.881531,-0.936946,-0.770604,-0.836132,0.192527
2574,-0.806340,-0.810508,0.428932,-0.787852,-0.520585,-0.743540,-0.846362,-0.925184,-0.714534,-0.859917,0.571532
2575,-0.871781,-0.215694,0.622431,-0.642590,0.070432,-0.605398,-0.802053,-0.915994,-0.350232,-0.711172,0.565440
2576,-0.891576,-0.555553,0.706403,-0.703486,0.263197,-0.692752,-0.759994,-0.971038,-0.780367,-0.797732,0.488154
2577,-0.940056,-1.082119,0.433893,-1.003603,-0.136215,-0.566677,-0.866113,-1.044009,-0.460076,-0.856970,0.185739
2578,-0.850451,0.681148,0.087541,-0.702860,-0.021699,-0.520022,-0.786557,-0.877928,-0.320228,-0.666710,0.603367
2579,-0.578035,-0.675026,0.680662,-0.811795,0.358107,-0.469005,-0.646474,-0.894648,-0.604086,-0.771349,0.246621
2580,-0.735124,-0.395084,0.162280,-0.652253,0.241823,-0.730553,-0.770999,-0.904750,-0.525578,-0.770681,0.245173
2581,-0.911382,-0.202702,0.119362,-0.658703,-0.025685,-0.425849,-0.761608,-0.897688,-0.418945,-0.685429,0.395503
2582,-0.863639,-0.519463,0.210827,-0.762702,-0.128096,-0.442633,-0.779132,-0.913764,-0.442417,-0.681154,0.370928
2583,-0.774461,-0.380440,0.362715,-0.869984,-0.131355,-0.734412,-0.779370,-0.934113,-0.656043,-0.812273,0.140105
2584,-0.913842,-0.882053,0.629637,-0.751164,-0.121816,-0.464090,-0.852370,-0.959535,-0.705736,-0.766314,0.164015
2585,-0.658384,-0.415673,0.291692,-0.712727,0.271929,-0.719270,-0.719363,-0.906517,-0.299527,-0.735651,0.747312
2586,-0.902901,-1.130904,0.259871,-0.858365,-0.015734,-0.647426,-0.872021,-1.024976,-0.765013,-0.800771,0.348493
2587,-0.805779,-0.823962,0.723162,-0.874630,-0.176639,-0.759723,-0.874587,-0.965384,-0.871962,-0.806194,0.452339
2588,-0.896166,-0.993438,0.679057,-0.735282,-0.260335,-0.710801,-0.836493,-0.981748,-0.945309,-0.907331,0.618162
2589,-0.894744,-1.105467,0.614488,-0.835679,-0.268744,-0.412903,-0.790653,-0.978290,-1.093627,-0.890218,0.436236
2590,-0.865640,-0.896479,0.751874,-0.901846,-0.421976,-0.928291,-0.806564,-0.942444,-0.706473,-0.876971,0.509612
2591,-0.948176,-0.480034,0.176248,-0.875583,-0.050951,-0.635462,-0.807107,-0.914033,-0.603234,-0.786217,0.453494
2592,-0.852229,-0.563980,0.032131,-0.744355,-0.102438,-0.714826,-0.738878,-0.985571,-0.718920,-0.676497,0.344576
2593,-0.869337,-0.951675,0.508650,-1.008560,-0.280423,-0.640308,-0.963861,-0.919278,-0.034498,-0.841376,0.064507
2594,-0.831539,-0.100068,0.027943,-0.666543,0.320708,-0.437870,-0.754105,-0.873688,-0.340323,-0.680919,0.537916
2595,-0.819253,-0.095270,0.408084,-0.610815,0.151969,-0.584964,-0.707447,-0.856041,-0.356839,-0.661327,0.293256
2596,-0.815848,-1.026411,0.801973,-0.824565,-0.014278,-0.852073,-0.708326,-1.035916,-0.967822,-0.992814,0.480037
2597,-0.896537,-1.054859,1.039465,-1.003674,-0.571000,-0.892879,-0.923752,-0.966107,-0.883855,-1.006127,0.596986
2598,-0.864331,-0.852246,0.969266,-0.888792,0.111083,-0.837668,-0.936313,-1.002887,-1.044561,-0.871298,0.579508
2599,-0.889529,-0.692933,0.492298,-0.670826,0.273380,-0.699950,-0.795131,-0.902912,-0.562581,-0.647670,0.673249
2600,-0.848042,-1.071586,0.461645,-1.005322,-0.454058,-0.235987,-0.908265,-1.008792,-0.809119,-0.951599,0.067338
2601,-0.949803,-1.267032,0.490441,-0.995235,-0.131310,-0.856615,-1.083585,-1.009132,-1.043957,-0.900584,0.471247
2602,-0.842563,-0.627664,0.851494,-0.691043,-0.042951,-0.584267,-0.774725,-0.951552,-0.288469,-0.784952,0.388318
2603,-0.953644,-0.643888,-0.052638,-0.603252,-0.081532,-0.272624,-0.817153,-0.998089,-0.749043,-0.330410,0.669194
2604,-0.884644,-0.683150,0.348165,-0.743329,0.124644,-0.456351,-0.775402,-0.815361,-0.626725,-0.747883,0.421912
2605,-0.831056,-0.239086,0.557582,-0.770656,-0.091861,-0.792047,-0.784280,-0.856222,-0.737319,-0.842990,0.519331
2606,-0.844825,-0.183701,0.267410,-0.810149,0.364702,-0.663004,-0.727319,-0.923590,-0.573007,0.180205,0.334895
2607,-0.829620,0.095762,0.118597,-0.732366,0.159116,-0.691154,-0.700635,-0.919274,-0.377887,-0.746391,0.511054
2608,-0.814966,-1.357729,0.954540,-0.906419,-0.411401,-0.607097,-0.910376,-1.073118,-0.774995,-1.050820,0.486082
2609,-0.813827,-0.096015,0.235540,-0.738045,0.006819,-0.529565,-0.759251,-0.884869,-0.422322,-0.686050,0.341020
2610,-0.661366,-0.668125,1.015162,-0.683239,-0.081673,-0.456440,-0.779306,-0.891544,-0.693851,-0.951404,0.319315
2611,-0.863857,-0.066186,0.550440,-0.673992,-0.079684,-0.421444,-0.740701,-0.914381,-0.441328,-0.599037,0.369544
2612,-0.796525,0.517197,0.409349,-0.787278,0.187885,-0.647854,-0.765318,-0.952371,-0.344231,-0.636835,0.524321
2613,-0.893511,-1.141883,0.613051,-1.007153,-0.529986,-0.705527,-0.999058,-1.016474,-0.942590,-0.908977,0.254290
2614,-0.858477,-0.841491,0.007728,-0.954748,-0.407249,-0.866077,-0.850050,-1.030098,-0.971677,-1.031906,-0.263194
2615,-0.835049,-0.459221,0.317851,-0.837041,-0.367135,-0.665844,-0.820150,-0.909768,-0.636642,-0.673814,0.446813
2616,-0.883204,-0.171716,0.154505,-0.804764,0.426015,-0.726814,-0.724709,-0.922498,-0.477604,-0.745814,0.278975
2617,-0.838028,-0.524401,0.364805,-0.692115,0.061633,-0.653672,-0.782699,-0.885251,-0.336978,-0.769626,0.368127
2618,-0.878547,-1.366851,1.151815,-0.995658,0.112177,-0.779409,-0.864388,-1.044499,-1.122578,-0.975827,0.695829
2619,-0.856696,-0.634982,0.543910,-0.747715,-0.076574,-0.585986,-0.802842,-0.983440,-0.596995,-0.780568,0.315152
2620,-0.870666,-0.606799,0.921774,-0.840649,0.022536,-0.831125,-0.783352,-0.969779,-0.912913,-0.905877,0.593208
2621,-0.857890,-0.989923,0.384749,-0.813300,-0.407363,-0.513075,-0.873052,-0.889796,-0.724644,-0.817821,0.369257
2622,-0.822012,0.160109,0.306572,-0.733676,0.170786,-0.696932,-0.736650,-0.924268,-0.391189,-0.724756,0.255642
2623,-0.865105,-1.049912,0.910424,-0.841153,-0.074820,-0.627318,-0.905042,-1.020470,-0.824247,-0.907926,0.537741
2624,-0.894979,-1.132430,0.568149,-0.483084,-0.205767,-0.642865,-0.906153,-0.976381,-0.680377,-0.948696,0.473965
2625,-0.814569,0.370370,-0.103966,-0.693862,-0.063210,-0.641233,-0.729077,-0.844165,-0.346506,-0.636583,0.262297
2626,-0.848275,-0.749547,0.777713,-0.696547,-0.168591,-0.597197,-0.790047,-0.844145,-0.619613,-0.678684,0.523896
2627,-0.873807,-0.795818,0.848883,-0.887828,0.015813,-0.766018,-0.897757,-0.988592,-0.705551,-0.876189,0.410693
2628,-0.842289,0.826496,0.475378,-0.760900,0.183111,-0.653119,-0.768283,-0.968177,-0.398043,-0.651313,0.598834
2629,-0.840011,-1.254927,0.831200,-1.052757,-0.516193,-0.854987,-0.981490,-0.935552,-0.964238,-0.904855,0.383234
2630,-0.926652,-0.892421,0.500735,-0.897768,-0.165434,-0.967350,-0.835124,-0.948493,-0.870454,-0.894164,0.672251
2631,-0.779605,-0.939486,0.906774,-0.693120,-0.088092,-0.430524,-0.788426,-0.874125,-0.578250,-0.759585,0.328284
2632,-0.890137,-0.140258,0.262070,-0.480468,0.150013,-0.440460,-0.784418,-0.854514,-0.440203,-0.629726,0.549743
2633,-0.886023,-1.140694,0.349221,-0.762472,0.199375,-0.753318,-0.843675,-0.970409,-0.526506,-0.778941,0.362941
2634,-0.908816,-0.907608,0.706737,-0.940325,-0.185297,-0.712167,-0.812144,-0.979066,-0.706014,-0.856385,0.434460
2635,-0.863600,-0.464741,-0.257532,-0.595189,-0.076985,-0.440254,-0.787927,-0.802917,-0.220121,-0.506755,0.440448
2636,-0.831626,-1.462087,0.850013,-0.943384,-0.325179,-0.579720,-0.912578,-0.959382,-1.022267,-1.059998,0.536106
2637,-0.751078,-0.622824,-0.855533,-0.796319,0.446241,-0.809786,-0.782958,-1.005443,-0.703658,-0.800086,-0.026866
2638,-0.727044,-0.583246,0.472804,-0.791908,0.049316,-0.590046,-0.786216,-0.872464,-0.647948,-0.843830,0.281382
2639,-0.884296,-0.606666,0.411410,-0.787207,0.134032,-0.618335,-0.772739,-0.838818,-0.523443,-0.782802,0.416796
2640,-0.930929,-1.647445,1.032716,-1.016141,-0.408176,-0.879421,-1.094256,-1.051956,-1.016733,-1.026724,0.553642
2641,-0.891766,-1.061242,0.790495,-0.843904,-0.031820,-0.903508,-1.011971,-0.999696,-0.945397,-1.052113,0.403385
2642,-0.754189,-0.439893,0.248471,-0.726789,0.215350,-0.679723,-0.773001,-0.929649,-0.390701,-0.687550,0.439173
2643,-0.829172,-0.804912,0.330412,-0.614551,-0.180710,-0.333244,-0.730627,-0.891024,-0.515363,-0.768002,0.427811
2644,-0.877402,-1.137643,0.437700,-0.893294,-0.400213,-0.819523,-0.987117,-1.068367,0.289764,-0.832139,0.225540
2645,-0.875994,-0.514201,0.612483,-0.764731,0.141956,-0.420740,-0.781962,-0.952698,-0.732809,-0.782115,0.491935
2646,-0.749277,0.208697,0.137761,-0.709699,0.002094,-0.536379,-0.704656,-0.930298,-0.302933,-0.674406,0.322400
2647,-0.924030,-1.131203,0.845461,-0.845361,-0.470555,-0.640134,-0.924160,-0.879454,-0.656797,-0.981173,0.731396
2648,-0.900268,-0.185501,0.278554,-0.674767,0.230066,-0.642211,-0.752870,-0.872773,-0.553482,-0.725600,0.681633
2649,-0.918265,-1.201245,0.732392,-0.896782,0.274811,-0.843071,-0.885583,-0.982929,-1.113551,-0.889888,0.447234
2650,-0.806477,-0.450994,0.277779,-0.708236,0.039281,-0.544910,-0.802886,-0.937948,-0.465675,-0.647502,0.299195
2651,-0.830775,-0.441727,0.848872,-0.857212,0.058793,-0.487619,-0.757415,-0.931819,-0.168978,-0.701162,0.494376
2652,-0.862693,-0.393236,-0.358139,-0.827137,0.434962,-0.828574,-0.776675,-0.891654,-0.598886,-0.732412,0.703330
2653,-0.854547,0.063836,-0.463531,-0.733501,0.143574,-0.646045,-0.724047,-0.909469,-0.321457,-0.601191,0.463550
2654,-0.988736,-1.197969,0.844775,-0.736946,-0.150086,-0.642168,-0.958108,-1.012257,-0.928892,-1.090181,0.214866
2655,-0.782541,-0.764671,0.701272,-0.846708,-0.000876,-0.968531,-0.750973,-1.039946,-0.662585,-0.956518,0.580007
2656,-0.961882,-0.742890,0.171792,-0.684252,-0.070827,-0.484089,-0.704593,-0.939785,-0.603138,-0.765164,0.487827
2657,-0.797511,-0.284156,0.385707,-0.547900,0.049207,-0.550830,-0.718418,-0.923705,-0.326495,-0.330339,0.205490
2658,-0.896537,-1.054859,1.039465,-1.003674,-0.571000,-0.892879,-0.923752,-0.966107,-0.883855,-1.006127,0.596986
2659,-0.798777,-0.278871,0.691537,-0.827756,0.233699,-0.723919,-0.709777,-0.910830,-0.585903,-0.779703,0.204544
2660,-0.931006,-0.832797,0.533160,-0.912583,-0.266257,-0.756429,-0.886681,-0.972338,-0.669582,-0.845669,0.610187
2661,-0.834622,-0.076929,0.705474,-0.717500,0.221242,-0.725983,-0.796906,-1.015211,-0.560232,-0.736946,0.568579
2662,-0.881856,-0.768669,0.658444,-0.700131,0.061059,-0.458901,-0.792411,-0.912687,-0.445251,-0.712873,0.297519
2663,-0.785226,-0.518477,0.724186,-0.702301,0.075909,-0.619362,-0.791043,-0.864630,-0.523851,-0.823534,0.428856
2664,-0.935510,-0.783690,0.354434,-0.803425,-0.144180,-0.229828,-0.716529,-0.966124,-0.718027,-0.872290,0.349141
2665,-0.866292,-1.445148,0.770345,-1.011469,-0.329914,-0.900464,-1.087853,-0.933575,-1.025016,-1.163156,0.252970
2666,-0.945167,-1.622828,0.765856,-0.990499,-0.209344,-0.797961,-1.085557,-1.069866,-1.108443,-1.050223,0.336821
2667,-0.822169,0.621899,0.317111,-0.750180,0.011978,-0.739879,-0.765426,-0.930458,-0.295097,-0.637662,0.568294
2668,-0.902389,-0.443614,-0.249384,-0.660597,0.548709,-0.770267,-0.780666,-0.939051,-0.273696,-0.589379,-0.123930
2669,-0.842462,-0.432141,0.187894,-0.822863,-0.200784,-0.579023,-0.822065,-0.840393,-0.196737,-0.566049,0.387052
2670,-0.788015,-0.836416,0.831853,-0.778443,0.015176,-0.775369,-0.988116,-0.933533,-0.780417,-0.841089,0.271854
2671,-0.862403,0.067101,0.357494,-0.669613,-0.020693,-0.545469,-0.774040,-0.826158,-0.370832,-0.618625,0.409680
2672,-0.586819,-0.609064,-0.275737,-0.818638,-0.305433,-0.798079,-0.789593,-0.902103,-0.549937,-0.892334,-0.010497
2673,-0.842132,-0.339386,0.093403,-0.834730,-0.059346,-0.569069,-0.794219,-0.878637,-0.392679,-0.590631,0.206700
2674,-0.823540,-0.392045,0.328478,-0.779554,-0.031505,-0.771682,-0.779195,-0.855223,-0.564164,-0.760016,0.328136
2675,-0.824467,0.732492,0.204716,-0.751699,0.115965,-0.660573,-0.762814,-0.852374,-0.423280,-0.680005,0.397231
2676,-0.930364,-0.789681,0.663183,-0.853160,-0.197616,-0.429689,-0.760474,-0.877544,-0.457034,-0.326926,0.349019
2677,-0.845599,0.241609,-0.225036,-0.648023,0.160482,-0.505878,-0.701262,-0.877923,-0.300261,-0.582366,0.445378
2678,-0.824317,-0.578140,0.378540,-0.712372,0.017492,-0.558613,-0.834708,-0.867540,-0.584754,-0.557018,0.361189
2679,-1.004800,-1.553404,1.109202,-0.823350,-0.427655,-0.539743,-0.951471,-1.001443,-1.184019,-1.149800,0.343811
2680,-0.918160,-1.647097,0.927494,-0.997483,-0.438930,-0.898454,-1.076654,-1.036171,-0.976094,-1.028388,0.557667
2681,-0.927886,-0.955698,0.717266,-0.783536,-0.300349,-0.594525,-0.922352,-0.936331,-0.656162,-0.858269,0.332377
2682,-0.703170,-0.837307,0.640808,-0.920160,-0.120648,-0.657636,-0.809959,-0.876847,-0.730133,-0.909605,0.005734
2683,-0.888645,-0.487564,-1.115049,-0.833131,0.341265,-0.879941,-0.789547,-1.005959,-0.772990,-0.858278,-0.094835
2684,-0.945160,-1.382444,0.659007,-1.083151,-0.365360,-0.879918,-1.008843,-1.045835,-0.896612,-0.901248,0.426416
2685,-0.890327,-0.466438,0.185226,-0.804749,0.362224,-0.651752,-0.681304,-0.971484,-0.586588,-0.723164,0.296244
2686,-0.884087,-1.016850,0.553536,-0.942102,-0.354887,-0.749345,-0.970157,-0.975288,-1.092663,-0.864411,0.389623
2687,-0.722582,-1.072240,0.860547,-0.855900,0.125021,-0.593307,-0.886160,-0.938106,-0.565953,-0.870336,0.311085
2688,-0.889937,-0.727239,0.377545,-0.703036,0.138746,-0.604800,-0.743190,-1.035276,-0.460627,-0.789906,0.221572
2689,-0.942654,-1.561632,0.978417,-1.023970,-0.381612,-0.842036,-1.090265,-1.073706,-0.979616,-1.043353,0.576248
2690,-0.726495,-0.309543,0.460360,-0.846835,0.133012,-0.201429,-0.858520,-0.978650,-0.591986,-0.860962,0.405924
2691,-0.901728,-1.364781,0.806295,-0.801709,-0.566920,-0.691792,-0.851025,-1.036873,-1.076162,-0.996730,0.497187
2692,-0.887928,-0.806367,0.424814,-0.788234,-0.014475,-0.381816,-0.855916,-0.907532,-0.245093,-0.739081,0.274019
2693,-0.853760,-1.003977,0.494093,-0.887169,-0.106406,-0.572578,-0.939392,-0.992800,-1.066168,-1.155577,0.350123
2694,-0.833270,-0.618556,0.035817,-0.579248,-0.108408,-0.372581,-0.690729,-0.860351,-0.170330,-0.720823,0.507758
2695,-0.856729,-0.008508,0.248375,-0.521727,0.105359,-0.304935,-0.767656,-0.875565,-0.413074,-0.584906,0.484211
2696,-0.849498,-0.515225,0.678864,-0.792806,0.269496,-0.729917,-0.830849,-0.911585,-0.450234,-0.678757,0.349144
2697,-0.708704,-0.646038,0.587068,-0.899836,0.141123,-0.910305,-0.800678,-0.947707,-0.522632,-0.944635,0.495711
2698,-0.816670,-0.471231,-0.283621,-0.743430,0.000309,-0.599637,-0.735585,-0.962639,-0.439082,-0.687626,0.205569
2699,-0.891829,-0.838040,0.618651,-0.869927,0.147932,-0.842948,-0.820972,-0.932959,-0.831442,-0.951267,0.581911
2700,-0.816469,-1.125523,0.580475,-0.975323,-0.173796,-0.864178,-0.857031,-0.949652,-0.808926,-1.016356,0.417221
2701,-0.887131,-0.415174,0.728239,-0.786053,0.012938,-0.606460,-0.651925,-0.942414,0.052259,-0.836186,0.493753
2702,-0.783147,0.053600,0.155842,-0.714975,0.197406,-0.674935,-0.677092,-0.888993,-0.373169,-0.642966,0.451167
2703,-0.899249,-0.911495,0.021083,-0.871411,-0.193948,-0.651801,-0.816658,-1.019825,-0.268266,-0.630457,0.525883
2704,-0.900466,-1.247690,0.605962,-0.922424,-0.297290,-0.791290,-0.883926,-0.987380,-1.064627,-1.070905,0.441343
2705,-0.901236,-0.978289,0.197504,-0.863560,-0.128688,-0.696136,-0.781381,-0.900985,-0.836095,-0.906511,0.756554
2706,-0.872452,-1.056576,0.533629,-0.822758,-0.313473,-0.662519,-0.854207,-0.991451,-0.619485,-0.721440,0.510431
2707,-0.803317,-0.519266,0.178687,-0.695646,0.164238,-0.446091,-0.706876,-0.913676,-0.572919,-0.752260,0.192772
2708,-0.826924,-0.943515,0.555971,-0.949034,-0.449904,-0.871410,-0.905488,-0.959174,-0.782725,-1.104028,0.240428
2709,-0.728034,-0.822894,0.736733,-0.748576,-0.164668,-0.687509,-0.801972,-0.967041,-0.865786,-0.916452,0.534141
2710,-0.832639,-1.091894,0.542461,-0.856387,-0.403864,-0.802642,-0.810467,-0.968729,-0.710913,-0.964477,0.561804
2711,-0.818592,0.411913,-0.199915,-0.320512,0.421148,-0.810414,-0.699721,-0.878682,-0.714499,-0.678225,0.650991
2712,-0.777515,-0.495937,-0.466988,-0.818276,0.211207,-0.635443,-0.791614,-0.977302,-0.336351,-0.661988,-0.034790
2713,-0.902193,-1.261753,0.967364,-0.847159,-0.067124,-0.671049,-0.659019,-1.022100,-0.585753,-0.825590,0.613647
2714,-0.697796,-0.758368,0.490479,-0.670566,0.092879,-0.476632,-0.792350,-0.893311,-0.223890,-0.552209,0.428419
2715,-0.889677,-1.273600,0.683287,-0.874718,-0.322987,-0.865208,-1.015938,-0.993329,-0.961009,-0.986993,0.673303
2716,-0.757552,-0.769595,0.703532,-0.690614,-0.110076,-0.383888,-0.737882,-1.015124,-0.199264,-0.587824,0.368152
2717,-0.757470,-0.965790,1.202226,-0.843953,0.034125,-0.771042,-0.165375,-0.955804,-0.699837,-0.935211,0.530572
2718,-0.893505,-0.571769,0.416925,-0.802829,-0.017104,-0.772254,-0.832114,-0.974028,-0.586788,-0.828467,0.717667
2719,-0.884797,-1.343003,0.872602,-1.067098,-0.664286,-0.997117,-1.051455,-1.020507,-0.923468,-1.101549,0.517009
2720,-0.895324,-1.166537,0.672357,-0.852413,-0.349973,-0.837315,-0.935325,-0.979561,-1.011535,-0.940017,0.380271
2721,-0.953866,-0.598035,-0.047168,-0.777896,-0.030580,-0.667452,-0.817955,-0.926623,-0.727809,-0.697847,0.760928
2722,-0.873605,-0.270953,0.758436,-0.815910,0.105059,-0.592082,-0.742844,-0.911602,-0.529432,-0.759253,-0.143834
2723,-0.913590,-1.216147,0.915090,-0.930240,-0.481728,-0.420991,-0.887219,-0.848376,-1.041188,-1.031313,0.190672
2724,-0.829078,-0.837233,0.620370,-0.754450,0.272028,-0.754373,-0.792246,-0.929712,-0.517172,-0.707478,0.651079
2725,-0.848732,-0.800373,0.515829,-0.816864,-0.135117,-0.476414,-0.798079,-0.993999,-0.592985,-0.678280,0.207394
2726,-0.973448,-0.909846,0.294071,-0.808000,-0.012718,-0.828575,-0.861959,-1.007289,-1.102690,-1.027161,0.165225
2727,-0.800848,-0.169754,-0.734009,-0.800234,0.743022,-0.816210,-0.726733,-0.905159,-0.708035,-0.806478,0.789512
2728,-0.890216,-0.764499,0.326530,-0.886504,-0.226862,-0.403125,-0.823987,-0.970912,-0.225641,-0.503240,-0.078156
2729,-0.811541,-1.020918,0.839569,-0.894868,0.240750,-0.571963,-0.749381,-0.900551,-0.626669,-0.819731,0.443121
2730,-0.914703,-0.419470,0.837964,-0.753132,0.228686,-0.706263,-0.760124,-0.932670,-0.460319,-0.740404,0.559403
2731,-0.992458,-0.754851,0.098015,-0.660296,-0.123220,-0.346825,-0.823305,-0.961478,-0.790385,-0.356781,0.529321
2732,-0.873926,-0.566193,0.517731,-0.766706,0.097238,-0.424248,-0.848174,-0.780756,-0.596489,-0.632337,0.189609
2733,-0.819211,0.087484,0.149493,-0.673878,0.243617,-0.587040,-0.745228,-0.853209,-0.382300,-0.644577,0.509013
2734,-0.724072,-0.703164,0.490460,-0.782502,-0.098431,-0.570825,-0.752657,-0.943061,-0.357131,-0.657801,0.356898
2735,-0.806477,-0.450994,0.277779,-0.708236,0.039281,-0.544910,-0.802886,-0.937948,-0.465675,-0.647502,0.299195
2736,-0.794855,-0.785718,0.662349,-0.728556,-0.279550,-0.695340,-0.717544,-0.948094,-0.950756,-0.857943,0.527681
2737,-0.834367,-1.264008,1.009024,-0.760997,-0.289090,-0.538980,-0.913738,-0.972424,-0.862412,-0.921749,0.379307
2738,-0.937631,-0.978760,1.176206,-0.970079,-0.032971,-0.623011,-0.838537,-0.973939,-0.153054,-0.807103,0.619180
