,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
3115,-0.891112,-0.846054,-0.627206,-0.895965,0.056158,-0.736751,-0.878378,-1.028248,-1.000767,-0.785574,0.537563
3116,-0.882050,-1.164836,0.500516,-0.935232,-0.010480,-0.986720,-0.921998,-1.008980,-0.874209,-1.006687,0.632004
3117,-0.905489,-1.148929,1.069660,-0.815748,-0.258514,-0.911468,-0.974551,-1.024404,-0.917200,-0.853638,0.754652
3118,-0.890983,-0.334473,0.506120,-0.874746,0.054372,-0.177812,-0.827690,-0.938613,-0.803964,-0.887078,0.482742
3119,-0.960626,-0.582194,0.501467,-0.799842,0.038586,-0.750075,-0.856030,-0.924145,-0.689168,-0.918895,0.579067
3120,-0.879763,-0.192788,0.228887,-0.785541,-0.062968,-0.569591,-0.745709,-0.917601,-0.257524,-0.466870,0.470453
3121,-0.745688,-1.030593,0.918486,-0.828539,-0.305835,-0.843223,-0.939638,-0.963384,-0.887658,-0.844700,0.561888
3122,-0.869942,-0.802588,0.614677,-0.778944,0.315861,-0.721706,-0.835263,-0.891628,-0.868285,-0.754715,0.774456
3123,-0.819666,-1.141126,0.990786,-0.973634,0.076178,-0.674532,-0.827954,-0.921935,-0.335583,-0.915123,0.506575
3124,-0.916014,-0.342527,0.638444,-0.771424,-0.155539,-0.563676,-0.784118,-0.992029,-0.472909,-0.659246,0.705431
3125,-0.917520,-0.514091,0.600650,-0.722814,0.351895,-0.684888,-0.804908,-0.916472,-0.424784,-0.618693,0.783127
3126,-0.883790,-1.238055,0.784831,-1.006082,-0.929281,-1.050741,-1.054846,-0.985802,-1.094288,-1.141580,0.694043
3127,-0.905684,-0.679178,0.450813,-0.696292,-0.256220,-0.620603,-0.784342,-0.899668,-0.594370,-0.825216,0.718851
3128,-0.868537,0.106416,-0.108341,-0.749488,-0.000541,-0.624332,-0.736347,-0.881278,-0.282867,-0.639073,0.419069
3129,-0.337316,-0.407564,0.665765,-0.737907,0.247240,-0.862647,-0.801069,-0.921674,-0.801372,-0.827755,0.398630
3130,-0.877490,-0.390233,0.301549,-0.771924,0.470638,-0.529900,-0.813763,-0.955458,-0.806717,-0.698131,0.790707
3131,-0.929200,-0.694225,0.201128,-0.862351,-0.458221,-0.915806,-0.702865,-0.897442,-0.967944,-0.862658,0.321090
3132,-0.834876,-1.001127,0.716158,-0.889754,0.141088,-0.712477,-0.866205,-1.066841,-0.684241,-0.783539,0.923561
3133,-0.811111,-0.958916,0.827632,-0.946656,-0.387334,-1.057881,-1.024791,-0.976881,-0.934650,-1.068904,0.688988
3134,-0.929454,-0.540402,0.892606,-0.847169,-0.082971,-0.658121,-0.861827,-0.905533,-0.161996,-0.846861,0.569077
3135,-0.888727,-1.083549,0.083757,-0.895605,-0.371350,-0.875801,-0.981513,-0.994459,-0.587009,-1.080369,0.757887
3136,-0.896648,-0.405327,-0.031026,-0.767320,0.026485,-0.545977,-0.808529,-0.910858,-0.724718,-0.645988,0.745488
3137,-0.831302,-0.714209,0.461220,-0.907065,-0.364285,-0.637459,-0.888749,-0.828893,-0.817774,-0.905879,0.418550
3138,-0.859247,-1.213363,0.834741,-0.840961,-0.851675,-0.907978,-1.026306,-1.013920,-0.876744,-0.829182,0.585634
3139,-0.837649,-0.042502,0.227229,-0.650721,0.007528,-0.510096,-0.764661,-0.884659,-0.396019,-0.657964,0.635692
3140,-0.794132,-1.336485,1.020537,-0.930955,-0.560778,-0.806389,-0.881796,-1.006228,-0.998865,-1.051839,0.245497
3141,-0.913266,-1.147029,0.552491,-0.884418,-0.754714,-0.710593,-0.917966,-0.864681,-0.661583,-0.958617,0.736258
3142,-0.895073,-0.356180,0.224190,-0.830830,0.428441,-0.836356,-0.814990,-0.924167,-0.643181,-0.817941,0.705420
3143,-0.853695,-0.686610,0.694963,-0.741292,0.188351,-0.776282,-0.729193,-0.941994,-0.755864,-0.804986,0.651469
3144,-0.912509,-1.118136,0.493231,-0.915606,-0.128515,-0.699383,-0.728298,-0.934827,-0.824223,-1.011797,0.557077
3145,-0.821104,-0.864515,0.452997,-0.828458,-0.776983,-0.711747,-0.831600,-0.967175,-0.338089,-0.732471,0.534521
3146,-0.858805,-0.341696,0.370612,-0.797746,-0.305303,-0.356560,-0.760138,-0.915861,-0.285526,-0.657377,0.107663
3147,-0.987045,-1.357979,0.628549,-0.837441,-0.716477,-0.753831,-1.121691,-0.993433,-1.038111,-1.077487,0.722336
3148,-0.817488,-0.937464,0.246017,-0.813307,-0.256360,-0.740867,-0.844187,-0.936646,-0.107306,-0.873452,0.637992
3149,-0.712183,-0.258964,0.766467,-0.777016,-0.204804,-0.694562,-0.766313,-0.871212,-0.403154,-0.795272,0.435073
3150,-0.918451,-1.400563,0.761389,-0.911150,-0.307872,-0.981115,-1.049011,-0.962450,-1.176537,-1.044642,0.653871
3151,-0.804258,-1.001424,0.769393,-0.793825,-0.236352,-0.823632,-0.867191,-0.978483,-0.884445,-0.875215,0.568901
3152,-0.889603,-0.729888,0.718365,-0.803665,0.435022,-0.831348,-0.822597,-0.926806,-0.729710,-0.777701,0.423076
3153,-0.897474,-0.922053,0.760426,-0.915515,0.443337,-0.817202,-0.851787,-0.909758,-0.215563,-0.802944,0.577361
3154,-0.839226,-0.175942,0.252443,-0.857915,0.118683,-0.666400,-0.784680,-0.893980,-0.577075,-0.743156,0.355384
3155,-0.859634,-0.588846,0.716184,-0.791147,-0.228245,-0.552734,-0.757017,-0.976085,-0.509672,-0.702428,0.616492
3156,-0.899260,-0.637848,0.360465,-0.858124,0.248390,-0.671781,-0.849603,-0.955325,-0.487264,-0.666294,0.360675
3157,-0.880140,-0.420803,0.909145,-0.776967,0.223809,-0.829292,-0.772799,-0.929227,-0.524419,-0.822099,0.745112
3158,-0.727367,-1.082892,0.991173,-0.824803,-0.111499,-0.785323,-0.816798,-0.952432,-0.695324,-0.861728,0.641645
3159,-0.886683,-0.106208,-0.739336,-0.906463,0.362081,-0.883876,-0.730335,-0.929142,-0.748059,-0.844671,0.865028
3160,-0.859896,-0.807573,0.667395,-0.753945,0.140986,-0.955050,-0.784558,-0.965904,-0.662905,-0.767112,0.691524
3161,-0.869266,-0.460214,0.201323,-0.793970,0.022687,-0.784952,-0.838109,-0.916549,-0.244153,-0.759571,0.666565
3162,-0.836673,-0.581322,0.611203,-0.704204,0.046127,-0.537982,-0.777825,-0.877366,-0.345112,-0.771410,0.327744
3163,-0.877666,-0.482602,-0.821142,-0.899700,0.723921,-0.928646,-0.767361,-0.921382,-0.844035,-0.886146,0.883385
3164,-0.881132,-0.895014,0.697648,-0.778630,-0.376054,-0.515105,-0.802041,-0.974807,-0.457097,-0.835628,0.641640
3165,-0.939174,-1.155870,0.325727,-0.944107,-0.095617,-0.751308,-0.978547,-1.040533,-0.829906,-0.774872,0.583565
3166,-0.634598,-0.395249,0.522247,-0.720952,-0.415344,-0.589182,-0.843125,-0.987161,-0.589380,-0.723253,0.606623
3167,-0.904198,-0.915819,0.876873,-0.778993,0.393192,-0.840486,-0.688062,-0.891144,-0.994545,-0.999644,0.751360
3168,-0.829664,-0.528211,0.893018,-0.748346,-0.288656,-0.604536,-0.798521,-0.904324,-0.283925,-0.725593,0.626777
3169,-0.877155,-0.818639,0.942602,-0.826904,-0.106973,-0.796260,-0.798237,-0.941589,-0.561041,-0.916786,0.474453
3170,-0.892727,-0.451890,0.321840,0.141916,-0.125946,-0.617198,-0.787828,-0.957351,-0.508594,-0.852460,0.443390
3171,-0.956818,-0.821769,1.066604,-0.821450,-0.206634,-0.849483,-0.832162,-0.979509,0.871235,-0.896619,0.835429
3172,-0.936939,-1.636994,0.935333,-0.870291,-0.651907,-0.781870,-0.721999,-0.991989,-1.105168,-1.174164,0.640203
3173,-0.901408,-0.560640,0.638603,-0.709684,0.144082,-0.554812,-0.841091,-0.808960,-0.377458,-0.723859,0.559365
3174,-0.891304,-1.459436,0.981733,-0.953495,-0.723169,-0.874617,-1.081449,-1.046461,-1.123816,-0.972504,0.553571
3175,-0.992559,-1.168759,0.008271,-0.833461,-0.522772,-0.840717,-0.746026,-0.940949,-1.167482,-1.046255,0.614855
3176,-0.899336,-1.096825,0.443347,-0.953207,-0.496247,-0.920915,-0.965780,-1.001608,-0.775935,-0.806344,0.724659
3177,-0.817114,-0.645626,0.147541,-0.717020,-0.137196,-0.266178,-0.757044,-0.903199,-0.462820,-0.671912,0.583302
3178,-0.817989,-1.348841,0.991180,-0.933047,-1.036317,-0.857271,-1.115732,-0.991724,-0.936973,-0.972427,0.748925
3179,-0.847612,-1.179384,0.775352,-0.844262,-0.346915,-0.843836,-0.963289,-0.891957,-1.069249,-0.977205,0.685820
3180,-0.954629,-0.909399,0.253251,-0.854768,-0.114026,-0.710317,-0.787945,-0.977089,-0.728921,-0.713720,0.694027
3181,-0.930263,-0.281612,0.263525,-0.793360,0.087701,-0.707542,-0.714658,-0.855203,-0.609981,-0.759235,0.554278
3182,-0.863295,-0.498193,0.720016,-0.784489,0.482519,-0.827541,-0.763296,-0.902268,-0.229314,-0.761332,0.762442
3183,-0.909913,-0.789561,0.415238,-0.778742,0.080198,-0.555040,-0.833983,-0.939764,-0.533693,-0.812725,0.602040
3184,-0.859040,-0.688412,0.306753,-0.743853,-0.107035,-0.572444,-0.785492,-0.919181,-0.517661,-0.696533,0.245199
3185,-0.917351,-0.549939,0.968268,-0.858610,0.189666,-0.953678,-0.875264,-0.882947,-1.007348,-0.848787,0.811363
3186,-0.885853,-0.960094,0.560130,-0.856638,-0.797578,-0.658857,-0.902385,-0.986743,-0.302957,-0.853994,0.513491
3187,-0.830183,-0.426862,-0.065359,-0.708107,0.214520,-0.641001,-0.719038,-0.849126,-0.373140,-0.648701,0.512684
3188,-0.814316,-1.113604,0.972274,-0.899994,0.172131,-0.793300,-0.842321,-0.973220,-0.422130,-0.847619,0.755609
3189,-0.860461,-1.494385,1.065778,-0.950701,-0.534831,-0.481846,-0.817491,-0.994103,-0.166060,-0.749908,0.515312
3190,-0.903360,0.071040,-0.885627,-0.780741,-0.542780,-0.682923,-0.732090,-0.910724,-0.807487,-0.856494,0.697540
3191,-0.876656,-0.277616,0.065681,-0.702987,0.267491,-0.755857,-0.766690,-0.784209,-0.477358,-0.698506,0.696024
3192,-0.910847,-1.045701,0.817053,-0.996266,-0.067562,-0.693549,-0.948854,-0.947873,-0.777586,-0.944263,0.512793
3193,-0.870072,0.289791,0.276266,-0.745258,0.008459,-0.789701,-0.743442,-0.888850,-0.245773,-0.720266,0.705114
3194,-0.942842,-1.278573,0.974316,-0.958738,-0.781797,-0.928647,-1.113432,-0.993933,-1.189000,-1.065815,0.661795
3195,-0.903670,-1.463075,1.139792,-0.998149,-0.829849,-0.974555,-1.099482,-0.931009,-1.076757,-1.089731,0.814820
3196,-0.887499,0.306841,0.588666,-0.756618,0.190077,-0.656472,-0.831465,-0.872125,-0.198673,-0.657723,0.552355
3197,-0.955478,-0.535853,-0.084893,-0.850046,-0.031848,-0.437806,-0.824791,-0.968351,-0.789871,-0.501491,0.755301
3198,-0.883833,-0.373106,0.764844,-0.658178,0.361367,-0.766241,-0.781571,-0.928740,-0.773899,-0.849628,0.488957
3199,-0.849597,-0.839477,0.808320,-0.832045,0.091307,-0.739151,-0.850923,-0.953249,-0.781908,-0.794252,0.725041
3200,-0.971347,-1.418372,0.818959,-0.938473,-0.951262,-0.602814,-0.861028,-1.038803,-0.873116,-0.929729,0.603231
3201,-0.901261,-0.945892,0.034025,-0.886131,-0.298916,-1.034526,-0.870463,-0.977292,-1.091069,-0.996571,0.465751
3202,-0.909348,-0.554330,-0.197390,-0.771583,-0.190685,-0.782791,-0.759997,-0.972881,-0.345726,-0.833765,0.832653
3203,-0.846921,0.323564,0.083791,-0.789004,0.026307,-0.630227,-0.735911,-0.822762,-0.455981,-0.713607,0.636467
3204,-0.890959,-0.738729,0.882997,-0.765133,0.102633,-0.655450,-0.803118,-0.934601,-0.514010,-0.685639,0.780617
3205,-0.761762,-1.131539,1.059724,-0.823623,-0.728634,-0.261541,-0.898584,-0.919130,-0.758973,-0.875353,0.431176
3206,-0.980045,-1.001904,1.399662,-0.691710,0.036177,-0.716676,-0.777427,-0.913193,-0.808817,-0.959192,0.475181
3207,-0.856441,-0.110079,0.032962,-0.666004,-0.083475,-0.602156,-0.774644,-0.990183,-0.275155,-0.644573,0.530344
3208,-0.864613,-0.019306,0.789591,-0.726638,0.185707,-0.610834,-0.767872,-0.916329,-0.355183,-0.739402,0.513925
3209,-0.835966,-0.333856,0.223462,-0.883344,0.293263,-0.817291,-0.815513,-0.926234,-0.602962,-0.747574,0.738455
3210,-0.837736,-0.169188,0.840375,-1.048331,0.401448,-0.794989,-0.757297,-0.908327,-0.729799,-0.819201,0.873415
3211,-0.842534,-0.752429,0.107660,-0.767100,-0.333951,-0.470393,-0.798086,-0.914471,-0.360430,-0.819869,0.425464
3212,-0.817793,-1.181586,1.228463,-0.779318,-0.323249,-0.892628,-1.022987,-0.997625,-0.878579,-0.969746,0.484912
3213,-0.871919,0.552765,0.561173,-0.627973,0.160938,-0.546021,-0.760908,-0.880040,-0.637628,-0.721906,0.803334
3214,-0.902268,-0.774546,0.845796,-0.837024,-0.354234,-1.078411,-0.801860,-0.976184,-0.656535,-0.819767,0.387406
3215,-0.900813,-1.064640,0.483695,-0.860501,-0.515428,-0.700671,-0.989445,-1.031902,0.239240,-0.753678,0.361936
3216,-0.579254,-0.523622,0.302988,-0.932654,-0.312478,-0.808910,-0.891778,-0.930699,-0.749524,-0.945344,0.659208
3217,-0.870477,-1.196655,0.831392,-0.674688,-0.600757,-0.385717,-0.743672,-0.953166,-0.182826,-0.767338,0.387179
3218,-0.891738,-0.385654,0.154628,-0.858873,0.162446,-0.809752,-0.718254,-0.859982,-0.294252,-0.702164,0.555985
3219,-0.826744,-0.516550,0.490590,-0.672396,0.059527,-0.619931,-0.796467,-0.842976,-0.691505,-0.767392,0.658733
3220,-0.888441,-1.252718,0.720043,-0.868925,-0.645426,-0.585613,-0.932937,-0.999616,-1.015964,-0.992324,0.602881
3221,-0.629750,-1.060152,0.793846,-0.871447,-0.464853,-0.575381,-0.831647,-0.871872,-0.906984,-0.893370,0.651804
3222,-0.872045,-1.173726,0.991003,-0.749814,-0.405544,-0.766510,-0.714211,-0.914510,-0.462529,-0.641824,0.586636
3223,-0.747358,-1.025497,0.692227,-0.862653,-0.208688,-0.915360,-0.844717,-0.967082,-0.962409,-0.891658,0.306123
3224,-0.874841,-0.437949,0.347910,-0.730036,0.110942,-0.661112,-0.742027,-0.923904,-0.296463,-0.700832,0.537010
3225,-0.869253,-0.737102,0.173245,-0.881625,0.117897,-0.811429,-0.844485,-0.959840,-0.538005,-0.840886,0.623575
3226,-0.918518,-0.182283,0.230060,-0.772313,-0.409659,-0.534387,-0.780440,-0.905494,0.107872,-0.552555,0.512136
3227,-0.971774,-1.125127,0.976503,-0.882665,-0.878905,-0.749821,-0.968029,-0.626117,-0.259331,-0.976273,0.647952
3228,-0.793781,-0.778284,0.794331,-0.971032,-0.063146,-1.051047,-0.922305,-0.973683,-0.750105,-0.928997,0.712966
3229,-0.658408,-1.151256,0.711810,-0.917108,0.044408,-0.708085,-0.818490,-0.985725,-0.956408,-0.779684,0.527858
3230,-0.857986,-0.829673,0.450298,-0.738407,0.096849,-0.501336,-0.755028,-0.946802,-0.232626,-0.603295,0.346933
3231,-0.898679,-0.816554,0.735291,-0.929007,-0.062840,-0.857823,-0.888358,-0.941253,-0.855094,-0.830767,0.711121
3232,-0.778629,-0.678178,0.461879,-0.706094,-0.291088,-0.634777,-0.818799,-0.879599,-0.606945,-0.762217,0.689791
3233,-0.849478,-0.584456,0.236807,-0.643522,-0.085221,-0.630413,-0.748195,-0.931900,-0.605962,-0.803494,0.619168
3234,-0.812578,-1.236389,0.832032,-0.912945,-0.771285,-0.805299,-1.103616,-1.030544,-0.796095,-0.866011,0.681947
3235,-0.901424,-1.014755,0.613624,-0.895096,-0.085749,-0.806143,-0.784779,-0.983712,-0.624977,-0.888262,0.687276
3236,-0.893136,-0.434847,0.735238,-0.862806,-0.336104,-0.613697,-0.982842,-0.844729,-0.793593,-0.891565,0.437658
3237,-0.843285,-1.219756,0.644493,-0.932171,-0.499628,-0.845776,-0.991277,-0.953199,-1.115332,-1.006656,0.731643
3238,-0.815926,-1.147484,0.773362,-0.900498,-0.159481,-1.124341,-0.968849,-0.985780,-0.905323,-1.022500,0.876985
3239,-0.886476,-0.777598,0.881049,-0.887716,-0.375417,-0.650468,-0.831630,-0.938581,-0.879585,-0.742000,0.608254
3240,-0.831985,-0.273661,0.163225,-0.759730,0.245429,-0.705401,-0.732672,-0.955652,-0.337698,-0.628246,0.505452
3241,-0.822151,-0.746873,0.504680,-0.858570,0.378126,-0.521006,-0.852632,-0.948124,-0.285418,-0.658145,0.381689
3242,-0.888109,-0.570110,0.339957,-0.765522,-0.000498,-0.795052,-0.819706,-0.950379,-0.593975,-0.751772,0.430573
3243,-0.873443,-0.618873,0.626288,-0.728047,0.453131,-0.657200,-0.789405,-0.997622,-0.755066,-0.702988,0.732179
3244,-0.858239,-1.193615,0.708425,-0.975644,-0.286738,-1.120151,-0.963104,-0.956269,-0.964323,-1.081346,0.722010
3245,-0.830258,0.309089,-0.152723,-0.798940,-0.394110,-0.876919,-0.722000,-0.919530,-0.794597,-0.901640,-0.328352
3246,-0.931648,-0.970481,0.480250,-0.889728,0.035067,-0.900540,-0.992731,-0.957685,-0.992642,-0.819846,0.628888
3247,-0.915401,-1.266288,0.939357,-0.925969,-0.433701,-0.796521,-0.880545,-0.977983,-0.838300,-1.091912,0.525586
3248,-0.842090,-0.730891,0.878427,-0.813921,0.141569,-0.710659,-0.751442,-0.958696,-0.647937,-0.785072,0.646858
3249,-0.973938,-0.742628,-0.694515,-0.820814,0.557577,-0.750274,-0.816958,-0.981629,-0.995119,-0.887998,0.400309
3250,-0.853106,-1.065678,0.754312,-0.746177,-0.304853,-0.866585,-0.842364,-1.058791,-0.518531,-0.790207,0.764155
3251,-0.898235,-1.478451,1.151792,-0.970308,-0.706909,-0.748931,-0.962618,-1.046190,-0.846699,-1.049463,0.548270
3252,-0.898064,-1.274646,0.807190,-0.844101,-0.531015,-0.699252,-0.967578,-0.942210,-0.907680,-0.754694,0.526507
3253,-0.905311,-1.056601,0.934601,-0.834880,-0.790970,-0.962430,-1.081223,-0.976497,-1.001868,-1.056292,0.775507
3254,-0.907026,-1.092576,1.153300,-0.970622,-0.889762,-0.278690,-0.953522,-1.033611,-0.613026,-0.832336,0.571997
3255,-0.921210,-0.676280,0.561894,-0.851712,-0.275950,-0.433505,-0.784909,-0.929581,-0.253174,-0.663061,0.327823
3256,-0.892149,-0.412418,0.327779,-0.717099,-0.003861,-0.732449,-0.787566,-0.897136,-0.650765,-0.808927,0.653736
3257,-0.899540,-0.247180,0.681104,-0.857569,0.246758,-0.759048,-0.798387,-0.887418,-0.251356,-0.762162,0.581244
3258,-0.915715,-0.363943,-0.290867,-0.809996,-0.057482,-0.577116,-0.769801,-0.916661,-0.366909,-0.616287,0.345248
3259,-0.867088,0.135867,0.136018,-0.787409,0.222932,-0.850472,-0.730495,-0.851690,-0.377716,-0.716489,0.698550
3260,-0.808283,-0.764113,-0.137583,-0.735057,-0.021094,-0.764632,-0.766509,-0.872740,-0.342812,-0.695022,0.486512
3261,-0.890075,-0.943944,0.758863,-0.971552,-0.056988,-0.672882,-0.937313,-0.810904,-0.969305,-0.916575,0.452570
3262,-0.958968,-0.278769,-0.075514,-0.763871,0.158754,-0.600618,-0.759558,-0.913436,-0.582480,-0.774884,0.647185
3263,-0.840162,-0.786778,0.871254,-0.829301,-0.150156,-1.117625,-0.749808,-0.959873,-0.485651,-0.925697,0.538733
3264,-0.876620,0.618771,0.640001,-0.641702,0.316884,-0.659697,-0.751653,-0.895595,-0.561198,-0.644620,0.721677
3265,-0.896465,-0.255523,0.016536,-0.666314,-0.665075,0.231950,-0.775264,-0.542901,0.491022,-0.603058,0.512287
3266,-0.892939,-0.777872,0.173640,-0.883929,-0.497756,-0.698382,-0.877478,-0.950739,-0.255919,-0.959059,0.553636
3267,-0.950436,-1.073669,0.867883,-0.861780,-0.304277,-0.868752,-0.800918,-0.946994,-0.770500,-0.975252,0.506541
3268,-0.874663,-0.738466,0.433234,-0.794821,-0.592534,-0.603431,-0.828273,-0.957363,-0.325410,-0.758649,0.605099
3269,-0.897956,-1.510223,0.933743,-0.979222,-0.548470,-0.823981,-1.001768,-1.002953,-0.629868,-0.884540,0.404610
3270,-0.903176,-0.347244,0.864294,-0.904345,0.487279,-0.698632,-0.806273,-0.985335,-0.772937,-0.908450,0.722083
3271,-0.900946,-1.180693,0.769197,-0.986344,-0.584619,-0.550026,-1.008811,-0.923261,0.004952,-0.816829,0.314296
3272,-0.833679,-1.168848,0.897246,-0.839287,-0.337853,-0.649260,-0.963277,-0.968597,-1.093558,-0.923423,0.553879
3273,-0.855806,-0.329276,0.247487,-0.695360,0.075338,-0.560263,-0.726782,-0.914496,-0.469449,-0.659561,0.645093
3274,-0.853516,-0.081208,0.474531,-0.758670,0.280974,-0.772073,-0.781242,-0.891736,-0.590042,-0.706056,0.216275
3275,-0.906168,-1.438250,0.522960,-1.004352,-0.470677,-0.585099,-0.855898,-0.957504,-0.773978,-1.043208,0.693705
3276,-0.860776,-0.604375,0.319615,-0.754278,-0.165671,-0.479949,-0.767576,-0.941147,-0.032350,-0.672701,0.627405
3277,-0.932442,-1.226609,0.822781,-0.830682,-0.141802,-0.666464,-0.884377,-0.895520,-1.064897,-0.978957,0.672533
3278,-0.934425,-1.358853,1.128395,-0.846898,-0.088672,-1.028787,-0.949385,-0.950020,-1.301731,-1.080214,0.798365
3279,-0.726190,-1.181997,0.797369,-0.914477,-0.619971,-0.858459,-0.978195,-0.912693,-0.962364,-1.035200,0.821906
3280,-0.896473,-0.692743,-0.271181,-0.877236,-0.292384,-0.866730,-0.840155,-0.982791,-0.743608,-0.767712,0.650952
3281,-0.843797,-0.462682,0.589890,-0.686354,0.199330,-0.724115,-0.772335,-0.794957,-0.501543,-0.894680,0.642237
3282,-0.885663,-1.109095,0.863114,-0.878446,-0.576624,-0.819962,-0.974498,-0.990261,-1.041607,-0.885880,0.532630
3283,-0.775574,-1.304234,1.024513,-0.992260,-0.503546,-0.750360,-0.832116,-0.975344,-0.909260,-0.862457,0.552481
3284,-0.934634,-1.036127,0.826930,-0.834242,-0.654240,-0.848836,-0.860628,-0.941097,-0.739548,-0.905319,0.728832
3285,-0.907849,-0.076243,0.536368,-0.755898,-0.113881,-0.467002,-0.722901,-0.947124,-0.416287,-0.596378,0.639261
3286,-0.852998,-1.256963,0.726717,-0.889330,-0.748475,-0.865913,-1.020613,-0.980026,-0.889913,-0.796069,0.554810
3287,-0.940177,-1.389592,0.937951,-0.989307,-0.616780,-1.006106,-1.082316,-0.942044,-1.026643,-1.107647,0.591767
3288,-0.850698,-0.988917,0.404464,-0.755657,0.157309,-0.787440,-0.758116,-0.869154,-0.413371,-0.692299,0.528363
3289,-0.933805,-0.481922,-0.185688,-0.905546,0.185882,-0.429085,-0.767430,-0.913025,-0.500096,-0.575411,-0.148891
3290,-0.824346,-1.030433,0.910766,-0.846853,-0.279772,-0.591761,-0.685086,-0.946277,-0.877623,-0.949454,0.220035
3291,-0.878468,-0.481506,0.554635,-0.798657,0.173555,-0.427563,-0.848540,-0.987123,-0.876171,-0.775732,0.736569
3292,-0.943297,-0.442681,0.723128,-0.734190,0.293241,-0.719338,-0.834927,-0.893627,-0.336812,-0.841635,0.896433
3293,-0.914431,-1.294555,0.831346,-0.949172,-0.583185,-0.925480,-1.108312,-1.000305,-1.270029,-1.109246,0.805128
3294,-0.896924,-0.505871,0.822997,-0.730521,-0.297270,-0.713259,-0.842125,-0.838145,-0.703569,-0.806665,0.641801
3295,-0.828481,-0.009541,0.477916,-0.623243,0.180435,-0.696709,-0.799260,-0.925251,-0.332286,-0.777415,0.453054
3296,-0.880247,-0.696382,0.389443,-0.822918,0.224975,-0.562433,-0.860021,-0.925863,-0.546622,-0.916925,0.563358
3297,-0.883017,-1.132689,0.787926,-0.953813,-0.775755,-0.936722,-1.102430,-1.023613,-0.998438,-1.014643,0.846803
3298,-0.900986,-0.719501,0.413453,-0.915614,-0.320436,-0.415251,-0.825159,-0.955739,-0.141074,-0.614549,0.397981
3299,-0.889482,-0.778312,0.792830,-0.832835,-0.548226,-0.784627,-0.911465,-0.922716,-0.571501,-0.882975,0.567423
3300,-0.822302,-1.009247,0.829245,-0.831698,-0.674855,-0.202699,-0.905605,-0.955402,-0.600152,-0.723493,0.510075
3301,-0.859044,0.326391,-0.139499,-0.831652,0.589001,-0.797000,-0.718949,-0.889717,-0.268410,-0.748371,0.813612
3302,-0.812272,-0.230557,0.535821,-0.801837,-0.207566,-0.726065,-0.854169,-0.955826,-0.517444,-0.906352,0.553414
3303,-0.860285,-0.462029,0.454265,-0.780777,-0.173521,-0.384615,-0.845197,-0.852894,-0.496560,-0.669229,0.615954
3304,-0.802670,-0.966633,0.652952,-0.916140,-0.168886,-0.928376,-0.934463,-0.975823,-0.972826,-0.847975,0.540683
3305,-0.837986,-0.042036,0.373216,-0.672507,0.009880,-0.447663,-0.813034,-0.933442,-0.382678,-0.626567,0.546232
3306,-0.930293,-1.277612,0.761687,-0.922076,-0.566825,-0.935947,-0.908206,-0.957565,-1.061912,-1.024109,0.552911
3307,-0.942808,-0.256078,0.444703,-0.754380,0.265095,-0.540276,-0.700944,-0.932934,-0.551656,-0.764809,0.496448
3308,-0.889738,-0.438325,0.312270,-0.720316,-0.135961,-0.432115,-0.806953,-0.908419,-0.187289,-0.699383,0.457688
3309,-0.853023,-0.168266,0.321118,-0.869644,0.078566,-0.844028,-0.769207,-0.963231,-0.499248,-0.734329,0.713754
3310,-0.909613,-0.720782,0.629116,-0.936648,-0.315156,-0.952678,-0.856502,-0.924534,-0.679806,-0.883000,0.784073
3311,-0.852979,0.494712,0.426922,-0.702675,0.175991,-0.506719,-0.743089,-0.947167,-0.551703,-0.650525,0.837189
3312,-0.890781,-1.240452,0.881292,-0.869579,-0.121755,-0.818255,-0.749366,-0.888051,-0.738635,-0.992718,0.656525
3313,-0.836728,0.618929,0.475400,-0.761630,0.167641,-0.674506,-0.786988,-0.925036,-0.364757,-0.664910,0.695383
3314,-0.838814,-0.935134,0.801687,-0.683341,-0.084496,-0.624143,-0.761992,-0.847873,-0.575127,-0.831389,0.335899
3315,-0.924760,-1.194271,0.632915,-1.016331,-0.618534,-0.400848,-0.883169,-0.986617,-0.567642,-0.945514,0.549886
3316,-0.850682,-0.799102,0.721443,-0.727078,0.193299,-0.715300,-0.797936,-0.924797,-0.892411,-0.771033,0.590532
3317,-0.879049,0.135745,-0.581747,-0.810781,-0.348544,-0.749977,-0.745896,-0.874702,-0.511080,-0.719436,0.627751
3318,-0.826569,-0.609211,-0.142232,-0.867420,0.245125,-0.875132,-0.813081,-1.045447,-0.881447,-0.873925,0.586462
3319,-0.888113,-0.202570,-0.174130,-0.766877,0.128278,-0.708196,-0.764067,-0.857062,-0.423219,-0.661126,0.427017
3320,-0.857542,0.211495,-0.219854,-0.728431,-0.043001,-0.623991,-0.708685,-0.867393,-0.269867,-0.620159,-0.320111
3321,-0.926756,-1.146832,0.960829,-0.875976,-0.553483,-0.533704,-0.887428,-0.984896,-0.126241,-0.672631,0.634061
3322,-0.915860,-0.861065,0.772531,-0.853649,-0.319238,-0.782860,-0.912875,-0.959306,-0.707092,-0.906728,0.480078
3323,-0.875843,0.362528,-0.165361,-0.749263,0.446606,-0.809386,-0.715500,-0.882378,-0.506566,-0.704411,0.759975
