,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
2688,0.032549,0.022492,0.601407,0.052689,0.910394,0.050054,0.000104,0.000331,0.012155,0.002938,0.454067
2689,0.071010,0.004969,0.920625,0.000442,0.114554,0.085110,0.000247,0.000101,0.000939,0.000512,0.546141
2690,0.029563,0.029273,0.731116,0.000028,0.923828,0.010620,0.000002,0.000628,0.053142,0.000219,0.623923
2691,0.043144,0.012084,0.526849,0.000693,0.010035,0.054921,0.000138,0.000252,0.000483,0.000367,0.616541
2692,0.029563,0.029273,0.475415,0.005011,0.870137,0.037528,0.000008,0.000609,0.000144,0.077846,0.603609
2693,0.038911,0.014900,0.617629,0.000126,0.446282,0.020937,0.000050,0.000283,0.001068,0.000479,0.461418
2694,0.022574,0.083625,0.031516,0.006647,0.069404,0.530057,0.000106,0.001277,0.275316,0.000565,0.775416
2695,0.024063,0.058447,0.126008,0.266111,0.080166,0.076452,0.000000,0.001058,0.007540,0.155108,0.805079
2696,0.029563,0.029273,0.716153,0.001224,0.286661,0.160441,0.000004,0.000520,0.014314,0.962767,0.534122
2697,0.028213,0.028552,0.767503,0.000056,0.989327,0.002390,0.000003,0.000597,0.006224,0.025628,0.743142
2698,0.024267,0.055756,0.223664,0.001874,0.120279,0.044142,0.000002,0.000681,0.800463,0.116794,0.590158
2699,0.035570,0.018108,0.626854,0.004690,0.088167,0.102141,0.000207,0.000308,0.000061,0.000087,0.718522
2700,0.037140,0.016458,0.733918,0.000040,0.779848,0.149898,0.000021,0.000311,0.031145,0.003439,0.705397
2701,0.024935,0.050905,0.863930,0.000006,0.636145,0.054010,0.000074,0.000895,0.103239,0.000001,0.702718
2702,0.022493,0.078610,0.179756,0.111540,0.999453,0.032250,0.000054,0.001424,0.000135,0.672023,0.767733
2703,0.026993,0.038273,0.115648,0.002647,0.609001,0.080653,0.000020,0.000594,0.402022,0.621801,0.716516
2704,0.044368,0.011445,0.827473,0.001928,0.689535,0.022526,0.000135,0.000181,0.003546,0.001464,0.593055
2705,0.027017,0.037619,0.192014,0.000468,0.833413,0.054349,0.000008,0.000745,0.000021,0.111935,0.569315
2706,0.038911,0.014900,0.704826,0.011881,0.390806,0.061099,0.000147,0.000263,0.001428,0.147517,0.476287
2707,0.025832,0.041289,0.185708,0.000009,0.799470,0.011099,0.000090,0.000765,0.039219,0.000049,0.684467
2708,0.029284,0.028910,0.573037,0.001789,0.014938,0.086781,0.000077,0.000413,0.002793,0.000304,0.644667
2709,0.035069,0.018868,0.856644,0.016206,0.011034,0.036492,0.000000,0.000314,0.000039,0.000236,0.631884
2710,0.028910,0.030703,0.417728,0.005119,0.015731,0.026738,0.000021,0.000609,0.009943,0.213750,0.638002
2711,0.019692,0.153209,0.029455,0.231645,0.691792,0.046154,0.000000,0.002045,0.073738,0.338044,0.779562
2712,0.025656,0.045958,0.040429,0.000218,0.773215,0.148365,0.000001,0.000688,0.280986,0.029548,0.638605
2713,0.035570,0.018108,0.505874,0.016596,0.261340,0.012684,0.000864,0.000336,0.072544,0.001065,0.502654
2714,0.027589,0.036894,0.431967,0.009975,0.993895,0.004935,0.000177,0.000956,0.371761,0.504313,0.713267
2715,0.050191,0.009124,0.925690,0.005088,0.267523,0.195948,0.000133,0.000170,0.000228,0.001469,0.569385
2716,0.028233,0.031000,0.322460,0.006056,0.947695,0.051242,0.000045,0.000624,0.189742,0.030876,0.461455
2717,0.030535,0.026449,0.898341,0.067696,0.892429,0.004901,0.078475,0.000473,0.000086,0.000706,0.504126
2718,0.024853,0.050182,0.331428,0.000000,0.351526,0.001388,0.000000,0.000704,0.007955,0.088488,0.676561
2719,0.050191,0.009124,0.947139,0.000144,0.233905,0.081908,0.000077,0.000168,0.006539,0.000398,0.587890
2720,0.026644,0.038280,0.224129,0.233857,0.683043,0.016297,0.000144,0.000616,0.010706,0.093727,0.648240
2721,0.023695,0.060684,0.200226,0.002888,0.067593,0.048698,0.000000,0.000783,0.001785,0.130501,0.641819
2722,0.023817,0.060956,0.041495,0.008535,0.099263,0.172788,0.000001,0.006551,0.010265,0.001977,0.516940
2723,0.037140,0.016458,0.935610,0.001058,0.555434,0.336668,0.000087,0.000337,0.001815,0.000234,0.601320
2724,0.028139,0.034233,0.848063,0.292488,0.705315,0.001394,0.000002,0.000589,0.530198,0.001180,0.632686
2725,0.031487,0.024431,0.656919,0.000626,0.563295,0.019364,0.000041,0.000313,0.007342,0.121031,0.603309
2726,0.038911,0.014900,0.799007,0.001659,0.005960,0.000979,0.000009,0.000314,0.000659,0.000088,0.550050
2727,0.023374,0.048770,0.056290,0.000002,0.999401,0.000065,0.000000,0.001257,0.000017,0.007446,0.573720
2728,0.036555,0.017188,0.221530,0.000321,0.125043,0.061753,0.000020,0.000299,0.076439,0.312254,0.430524
2729,0.033740,0.020634,0.434714,0.000117,0.970338,0.004793,0.001669,0.000407,0.000021,0.154957,0.612597
2730,0.027545,0.035947,0.390088,0.001691,0.640488,0.169153,0.000056,0.000703,0.006684,0.000269,0.640105
2731,0.030381,0.027182,0.381660,0.661228,0.679527,0.294100,0.000000,0.000403,0.029273,0.383328,0.582516
2732,0.027017,0.037619,0.535461,0.000259,0.085986,0.211098,0.000001,0.000790,0.060299,0.236691,0.718199
2733,0.023676,0.063294,0.259170,0.002283,0.881290,0.005619,0.000000,0.001110,0.000614,0.062483,0.765124
2734,0.033426,0.021348,0.537242,0.123228,0.016922,0.041401,0.000003,0.000400,0.004653,0.478545,0.654756
2735,0.024884,0.050634,0.073579,0.032050,0.674121,0.078277,0.000000,0.000883,0.071771,0.085042,0.647605
2736,0.032549,0.019525,0.736183,0.300749,0.199298,0.057337,0.004811,0.000521,0.046695,0.002631,0.592738
2737,0.038211,0.015604,0.969435,0.024433,0.189257,0.176374,0.000008,0.000256,0.000088,0.022005,0.637717
2738,0.029563,0.029273,0.738004,0.000072,0.785533,0.347845,0.000036,0.000585,0.000243,0.098247,0.643806
2739,0.028823,0.031427,0.749823,0.005562,0.986017,0.032836,0.000005,0.000595,0.003519,0.091108,0.552096
2740,0.023997,0.058352,0.196303,0.948300,0.004096,0.021669,0.000024,0.003992,0.240427,0.700439,0.657880
2741,0.027586,0.035254,0.236492,0.000819,0.054129,0.148525,0.000004,0.000912,0.036371,0.385274,0.736518
2742,0.023174,0.068560,0.159901,0.000613,0.991574,0.002305,0.000001,0.000953,0.200876,0.008852,0.555955
2743,0.028516,0.031153,0.229396,0.000015,0.794981,0.035913,0.000014,0.000525,0.022568,0.034358,0.598478
2744,0.023221,0.058660,0.108066,0.000008,0.583552,0.061685,0.000001,0.001385,0.034462,0.033840,0.801731
2745,0.031779,0.023607,0.774353,0.003952,0.014752,0.062337,0.000455,0.000403,0.001161,0.107749,0.618819
2746,0.028823,0.031427,0.557157,0.043096,0.198735,0.114455,0.000001,0.001054,0.000272,0.170875,0.467903
2747,0.024563,0.054488,0.046772,0.000171,0.637308,0.002756,0.000001,0.000740,0.037351,0.008968,0.606392
2748,0.031487,0.024431,0.723654,0.000964,0.034336,0.487811,0.000001,0.000424,0.001305,0.000111,0.611555
2749,0.039789,0.014173,0.954767,0.194744,0.066487,0.013952,0.000006,0.000243,0.013879,0.466566,0.529130
2750,0.026491,0.040651,0.101604,0.752485,0.058030,0.585878,0.000009,0.000823,0.000150,0.211600,0.678354
2751,0.032908,0.021683,0.311090,0.000062,0.524629,0.024797,0.000005,0.000390,0.000912,0.001092,0.680271
2752,0.038911,0.014900,0.827605,0.013938,0.346119,0.039349,0.360926,0.000264,0.044178,0.432642,0.593454
2753,0.037140,0.016458,0.985389,0.021881,0.732576,0.033533,0.000174,0.000256,0.002881,0.000002,0.519175
2754,0.023461,0.065776,0.202231,0.035699,0.310196,0.019307,0.000000,0.001940,0.031841,0.000185,0.749349
2755,0.026033,0.043095,0.474724,0.000061,0.010157,0.122045,0.000009,0.000663,0.000763,0.050426,0.627919
2756,0.024935,0.050905,0.903210,0.002666,0.985172,0.003837,0.000002,0.002819,0.003566,0.039400,0.747327
2757,0.032549,0.022492,0.082768,0.000098,0.370254,0.055456,0.000035,0.000475,0.000825,0.006833,0.618163
2758,0.028823,0.031427,0.202072,0.001845,0.007546,0.004668,0.000004,0.000545,0.000514,0.000260,0.581797
2759,0.023037,0.068634,0.069190,0.000008,0.156450,0.087195,0.000000,0.003383,0.267756,0.539468,0.711514
2760,0.023949,0.058037,0.244267,0.001213,0.070539,0.042073,0.000000,0.000795,0.233660,0.034168,0.782239
2761,0.023167,0.070148,0.121487,0.000104,0.269734,0.011253,0.000000,0.001656,0.005135,0.001672,0.534022
2762,0.028910,0.030703,0.254680,0.000118,0.813469,0.011163,0.000018,0.000523,0.000323,0.242292,0.687274
2763,0.023461,0.065776,0.363758,0.417968,0.659508,0.343592,0.000101,0.000985,0.001824,0.023626,0.702287
2764,0.022738,0.077573,0.059956,0.000048,0.775642,0.222036,0.000000,0.001375,0.266675,0.283337,0.625351
2765,0.032549,0.022492,0.844685,0.000203,0.569947,0.301561,0.000024,0.000358,0.528991,0.002464,0.602912
2766,0.024563,0.053187,0.182005,0.000000,0.002182,0.034214,0.000001,0.000826,0.034805,0.001276,0.626343
2767,0.028152,0.033659,0.538747,0.090465,0.856556,0.168160,0.000154,0.000488,0.000061,0.019150,0.738222
2768,0.050191,0.009124,0.947139,0.001054,0.638821,0.009253,0.000012,0.000166,0.000193,0.000425,0.569385
2769,0.029680,0.028545,0.517896,0.030973,0.098847,0.009959,0.000243,0.000477,0.200511,0.018080,0.502258
2770,0.040904,0.013443,0.972627,0.008051,0.252325,0.010821,0.000053,0.000265,0.006323,0.000092,0.588296
2771,0.027017,0.037619,0.342386,0.050359,0.364983,0.435879,0.000007,0.000597,0.006162,0.000174,0.681941
2772,0.029680,0.028545,0.275661,0.200130,0.117457,0.568135,0.000000,0.000519,0.022562,0.000036,0.644691
2773,0.024935,0.050905,0.029334,0.000795,0.455177,0.263053,0.000001,0.000728,0.004914,0.000044,0.620113
2774,0.023037,0.068634,0.345289,0.132571,0.558717,0.006788,0.000000,0.001028,0.000476,0.751976,0.769116
2775,0.023461,0.065776,0.087182,0.275868,0.975644,0.010283,0.000001,0.000923,0.825546,0.653191,0.710577
2776,0.019538,0.173552,0.022795,0.000385,0.417592,0.035760,0.000000,0.001930,0.233815,0.036366,0.723704
2777,0.033370,0.020810,0.578482,0.007104,0.031710,0.037142,0.000040,0.000311,0.000157,0.000036,0.647243
2778,0.025656,0.045958,0.163295,0.034930,0.001150,0.098324,0.000019,0.000875,0.000305,0.124871,0.527984
2779,0.031487,0.024431,0.615741,0.011007,0.148120,0.064294,0.000554,0.000412,0.001952,0.007599,0.623142
2780,0.040077,0.014112,0.823140,0.000274,0.293725,0.019357,0.000003,0.000243,0.012639,0.001991,0.719249
2781,0.027586,0.035254,0.412455,0.000809,0.948882,0.068833,0.000000,0.000557,0.321729,0.078050,0.679819
2782,0.036197,0.017302,0.763311,0.000043,0.000246,0.348557,0.000009,0.000301,0.018012,0.000094,0.539252
2783,0.044368,0.011445,0.906618,0.002825,0.048440,0.069524,0.000081,0.000181,0.001659,0.010233,0.579243
2784,0.024329,0.055919,0.272603,0.021658,0.522111,0.128337,0.000007,0.000946,0.437872,0.000013,0.623186
2785,0.035069,0.018868,0.655057,0.008567,0.134454,0.093131,0.001818,0.000340,0.025806,0.000044,0.503178
2786,0.028213,0.032946,0.602635,0.017598,0.999487,0.000198,0.000004,0.000584,0.000111,0.208604,0.694511
2787,0.023588,0.063474,0.115006,0.000315,0.674845,0.001764,0.000000,0.001103,0.011564,0.015542,0.800128
2788,0.038911,0.014900,0.787785,0.000566,0.121110,0.106144,0.001169,0.000231,0.004553,0.011852,0.695672
2789,0.034167,0.019849,0.770835,0.000077,0.035111,0.470766,0.000025,0.000304,0.027900,0.009175,0.520029
2790,0.024150,0.058372,0.028404,0.000121,0.989398,0.003561,0.000000,0.000857,0.532194,0.002101,0.756850
2791,0.022729,0.075579,0.080808,0.012752,0.874574,0.085235,0.000000,0.001098,0.001890,0.921654,0.693493
2792,0.026548,0.039250,0.170798,0.000410,0.046514,0.188838,0.000318,0.000628,0.550476,0.061644,0.723868
2793,0.048531,0.009663,0.947200,0.016794,0.434401,0.139784,0.000570,0.000213,0.001164,0.000022,0.573152
2794,0.035570,0.018108,0.550150,0.000390,0.837950,0.074883,0.000210,0.000238,0.315316,0.023811,0.719018
2795,0.023817,0.044536,0.065258,0.594765,0.689043,0.006600,0.000001,0.001002,0.101444,0.017227,0.628746
2796,0.024935,0.050905,0.103602,0.003590,0.056736,0.021206,0.000002,0.000973,0.000236,0.148805,0.630100
2797,0.023101,0.074602,0.043914,0.000165,0.784186,0.035549,0.000000,0.006105,0.742236,0.000099,0.771311
2798,0.029680,0.028545,0.304369,0.003129,0.904821,0.011856,0.000004,0.000472,0.000053,0.001293,0.648309
2799,0.025017,0.051015,0.346897,0.432453,0.629413,0.351696,0.000000,0.002845,0.013909,0.000054,0.679543
2800,0.025614,0.045577,0.339352,0.006360,0.390457,0.034751,0.000000,0.000702,0.006596,0.321988,0.613179
2801,0.024416,0.055912,0.266073,0.447613,0.934985,0.016129,0.000000,0.000972,0.001805,0.803565,0.797761
2802,0.031779,0.023607,0.612166,0.000108,0.092800,0.034773,0.000007,0.000375,0.000162,0.000047,0.614816
2803,0.025280,0.053085,0.250972,0.002320,0.471048,0.003610,0.000000,0.002233,0.543433,0.009237,0.652107
2804,0.023949,0.063358,0.060551,0.324036,0.053700,0.605009,0.000007,0.000790,0.102688,0.263308,0.705848
2805,0.025280,0.048430,0.374348,0.432551,0.903628,0.001817,0.000337,0.001181,0.002213,0.000070,0.473882
2806,0.021141,0.107129,0.055522,0.012752,0.311518,0.145540,0.000000,0.001180,0.305521,0.511644,0.740545
2807,0.033370,0.020810,0.867864,0.000012,0.078328,0.071146,0.000006,0.000330,0.000499,0.000968,0.602641
2808,0.029680,0.028545,0.471210,0.000579,0.156501,0.281760,0.000428,0.000445,0.016659,0.241812,0.633093
2809,0.027545,0.035947,0.148092,0.000618,0.607640,0.121942,0.000010,0.000539,0.057708,0.714500,0.518025
2810,0.025017,0.036565,0.283833,0.010720,0.539720,0.028116,0.000001,0.000985,0.834350,0.238388,0.588924
2811,0.026067,0.043521,0.735191,0.605252,0.642297,0.577615,0.000000,0.000800,0.001654,0.008270,0.487643
2812,0.044368,0.011445,0.957865,0.000008,0.117146,0.041059,0.001447,0.000171,0.000187,0.002847,0.579243
2813,0.023949,0.063358,0.060551,0.324036,0.053700,0.605009,0.000007,0.000790,0.102688,0.263308,0.705848
2814,0.028516,0.031153,0.415509,0.059335,0.011486,0.035913,0.000128,0.000496,0.015842,0.170640,0.634151
2815,0.024563,0.053187,0.209419,0.000087,0.386681,0.237935,0.000000,0.000802,0.039374,0.037127,0.689763
2816,0.022452,0.076509,0.072323,0.014646,0.085595,0.004529,0.000000,0.001129,0.551333,0.214413,0.671006
2817,0.028823,0.031427,0.372883,0.004445,0.156669,0.028800,0.000349,0.001050,0.006899,0.689491,0.579889
2818,0.030768,0.025615,0.560235,0.231137,0.113833,0.351181,0.000010,0.000433,0.009734,0.004731,0.624907
2819,0.022912,0.071312,0.136035,0.021165,0.041913,0.108715,0.000001,0.001171,0.015597,0.049480,0.519864
2820,0.023374,0.066029,0.014682,0.026413,0.037848,0.132800,0.000001,0.000953,0.000621,0.009846,0.545539
2821,0.030535,0.026449,0.424020,0.203930,0.906416,0.026549,0.000027,0.000415,0.162552,0.000163,0.631471
2822,0.025729,0.046170,0.362440,0.024430,0.025021,0.057614,0.000272,0.001038,0.001077,0.000001,0.673484
2823,0.019785,0.164555,0.039331,0.021780,0.713478,0.053726,0.000003,0.002213,0.005809,0.405442,0.766497
2824,0.023174,0.068560,0.184447,0.016273,0.114182,0.388922,0.000001,0.001223,0.003444,0.420774,0.673832
2825,0.033740,0.020634,0.716401,0.002104,0.806975,0.072993,0.000379,0.000406,0.011442,0.005849,0.537937
2826,0.025234,0.048105,0.295535,0.858268,0.041540,0.688037,0.000000,0.000725,0.000020,0.126469,0.701199
2827,0.031779,0.023607,0.798656,0.000260,0.011495,0.009501,0.000031,0.000398,0.047860,0.008463,0.634903
2828,0.026516,0.036520,0.325373,0.000527,0.468230,0.047963,0.000000,0.000742,0.058478,0.039347,0.428020
2829,0.021011,0.104851,0.024274,0.007238,0.599030,0.722193,0.000000,0.001891,0.115330,0.139592,0.698111
2830,0.024563,0.049980,0.239441,0.293299,0.304282,0.054659,0.000000,0.003126,0.016916,0.554938,0.598716
2831,0.035069,0.018868,0.696688,0.071427,0.216840,0.685831,0.000045,0.000317,0.000037,0.000046,0.607894
2832,0.028139,0.034233,0.276958,0.000113,0.390876,0.038470,0.000004,0.000668,0.070871,0.001000,0.664086
2833,0.033740,0.020634,0.940615,0.000497,0.924897,0.032297,0.000016,0.000330,0.000300,0.000894,0.383138
2834,0.031487,0.027193,0.575639,0.022158,0.404261,0.047319,0.000025,0.000478,0.000972,0.000162,0.623142
2835,0.029563,0.029273,0.497767,0.000489,0.986068,0.013015,0.000000,0.000535,0.317153,0.001717,0.732752
2836,0.027545,0.035947,0.275955,0.000027,0.980443,0.109681,0.000003,0.000653,0.838405,0.001888,0.548150
2837,0.036555,0.017188,0.908311,0.002762,0.967124,0.034490,0.000036,0.000330,0.005443,0.001682,0.630214
2838,0.035069,0.018868,0.602936,0.092998,0.489492,0.066709,0.000019,0.000275,0.011613,0.018305,0.597556
2839,0.025280,0.048430,0.694821,0.025680,0.014526,0.398116,0.000008,0.000837,0.004189,0.000124,0.593140
2840,0.024935,0.050905,0.196265,0.002096,0.031461,0.010316,0.000006,0.000858,0.089467,0.162183,0.614304
2841,0.024525,0.051293,0.158898,0.040856,0.005068,0.020892,0.000000,0.000703,0.044506,0.003511,0.693694
2842,0.032549,0.022492,0.143842,0.081852,0.658649,0.014850,0.000125,0.000357,0.082799,0.010464,0.674291
2843,0.044368,0.011445,0.873647,0.003091,0.036733,0.110378,0.000089,0.000206,0.007930,0.000009,0.643386
2844,0.023374,0.062616,0.091069,0.000764,0.582018,0.005463,0.000001,0.001021,0.003460,0.000016,0.728285
2845,0.023101,0.068707,0.123322,0.002133,0.891379,0.014501,0.000000,0.000993,0.105000,0.001480,0.770501
2846,0.024853,0.050182,0.450651,0.002809,0.473280,0.003430,0.000129,0.000751,0.010625,0.013096,0.599708
2847,0.030381,0.027182,0.532138,0.316435,0.920116,0.033470,0.000015,0.000504,0.002359,0.062510,0.634804
2848,0.024524,0.055765,0.260709,0.157604,0.280040,0.123706,0.000000,0.001416,0.213707,0.000043,0.606619
2849,0.029563,0.029273,0.477164,0.007781,0.745537,0.064379,0.000288,0.000506,0.036198,0.000249,0.652132
2850,0.035069,0.017144,0.856299,0.002324,0.257418,0.057868,0.000002,0.000374,0.002002,0.263379,0.740255
2851,0.025614,0.045577,0.158874,0.009733,0.155331,0.159361,0.000542,0.000831,0.009126,0.052545,0.603963
2852,0.023260,0.068238,0.230332,0.132664,0.399889,0.221416,0.000055,0.001184,0.013105,0.011872,0.699147
2853,0.024884,0.050634,0.131934,0.002833,0.284075,0.006155,0.002303,0.001040,0.007563,0.000102,0.718413
2854,0.028792,0.032025,0.892588,0.022429,0.804385,0.004312,0.000000,0.000568,0.057703,0.098923,0.603556
2855,0.029563,0.029273,0.364824,0.026089,0.950593,0.044939,0.000022,0.000740,0.025801,0.002216,0.577177
2856,0.026067,0.043521,0.546375,0.675049,0.138719,0.458000,0.000000,0.000946,0.001083,0.973163,0.736536
2857,0.047102,0.010235,0.930188,0.000099,0.032499,0.018833,0.000036,0.000205,0.001172,0.031337,0.696837
2858,0.024935,0.050905,0.206914,0.121577,0.217404,0.285299,0.000000,0.000875,0.002455,0.085614,0.552533
2859,0.020870,0.115880,0.111233,0.035335,0.115889,0.105494,0.000051,0.001662,0.015629,0.460517,0.598006
2860,0.038911,0.014900,0.847379,0.001374,0.426371,0.028269,0.000010,0.000239,0.003038,0.000330,0.495233
2861,0.029563,0.029273,0.871227,0.060079,0.052987,0.272316,0.000198,0.000488,0.022257,0.010891,0.764768
2862,0.030535,0.026449,0.424807,0.019006,0.727042,0.013249,0.000192,0.000362,0.198939,0.961493,0.687823
2863,0.028910,0.030703,0.531150,0.020431,0.084572,0.433932,0.000001,0.000565,0.009673,0.035126,0.730541
2864,0.022811,0.073623,0.039367,0.000021,0.022046,0.013630,0.000008,0.001314,0.084935,0.011687,0.611939
2865,0.024416,0.060981,0.175652,0.477709,0.821251,0.004288,0.000132,0.000985,0.001131,0.038264,0.665701
2866,0.044368,0.011445,0.989280,0.002760,0.157607,0.041059,0.000006,0.000181,0.004594,0.000436,0.539810
2867,0.028213,0.032946,0.358594,0.000718,0.978701,0.008605,0.045824,0.000612,0.000132,0.012804,0.683673
2868,0.023174,0.068560,0.082003,0.128528,0.186491,0.315756,0.000001,0.001009,0.359582,0.021809,0.711960
2869,0.025280,0.048430,0.102191,0.000002,0.939048,0.096167,0.000002,0.000735,0.194543,0.021921,0.709816
2870,0.050191,0.009124,0.921254,0.002354,0.510636,0.010682,0.000035,0.000158,0.000222,0.000682,0.569385
2871,0.028792,0.032025,0.150311,0.000001,0.231945,0.449371,0.000001,0.000513,0.093716,0.000004,0.616143
2872,0.019671,0.168379,0.053768,0.058702,0.074174,0.031564,0.000001,0.011235,0.015486,0.846238,0.592175
2873,0.027545,0.035947,0.208810,0.003025,0.953179,0.159182,0.000047,0.000590,0.000017,0.824121,0.709913
2874,0.022082,0.085900,0.069699,0.004553,0.026955,0.027226,0.000041,0.001298,0.001647,0.704770,0.597226
2875,0.038211,0.015604,0.523702,0.036306,0.032069,0.073629,0.000019,0.000324,0.031081,0.487079,0.597644
2876,0.024329,0.055919,0.057908,0.143861,0.879052,0.090850,0.000002,0.001076,0.704903,0.000109,0.637333
2877,0.024063,0.058447,0.141002,0.588038,0.738670,0.288717,0.000011,0.000736,0.002054,0.040599,0.776779
2878,0.026993,0.038273,0.186318,0.000004,0.152645,0.051642,0.000005,0.000689,0.057642,0.013224,0.697872
2879,0.027545,0.035947,0.066858,0.000074,0.696776,0.001928,0.000010,0.000551,0.294954,0.003445,0.706565
2880,0.040904,0.013443,0.527351,0.000206,0.201835,0.019773,0.000017,0.000200,0.002078,0.008850,0.511321
2881,0.026067,0.040641,0.106443,0.005505,0.333513,0.009515,0.000000,0.000764,0.000059,0.000495,0.588830
2882,0.032295,0.014828,0.614338,0.001632,0.429694,0.018898,0.000003,0.000418,0.375105,0.000561,0.637087
2883,0.032908,0.021683,0.676531,0.007125,0.628791,0.082240,0.000063,0.000403,0.000021,0.000784,0.457494
2884,0.033740,0.020634,0.310246,0.022848,0.395144,0.492062,0.000014,0.000406,0.039308,0.380024,0.625667
2885,0.028139,0.034233,0.122284,0.001676,0.518304,0.047842,0.000000,0.002733,0.000026,0.001901,0.478625
2886,0.026516,0.041120,0.876611,0.000010,0.094911,0.443769,0.000052,0.000684,0.000294,0.000883,0.626928
2887,0.044368,0.011445,0.906618,0.007036,0.025995,0.041059,0.000050,0.000174,0.000406,0.000649,0.597436
2888,0.024267,0.055756,0.099358,0.248740,0.340120,0.032538,0.000000,0.001000,0.001721,0.649104,0.710219
2889,0.025358,0.048586,0.028431,0.000555,0.401995,0.011608,0.000001,0.001252,0.018026,0.000238,0.542129
2890,0.026033,0.043095,0.434499,0.398554,0.751243,0.016456,0.000026,0.000671,0.000042,0.000728,0.536409
2891,0.019868,0.150069,0.064918,0.005570,0.966526,0.033071,0.001637,0.008190,0.567497,0.743714,0.795604
2892,0.024619,0.053403,0.807410,0.001088,0.015946,0.114506,0.000000,0.001538,0.008073,0.003679,0.731498
2893,0.025656,0.045958,0.117147,0.267149,0.635424,0.024279,0.000004,0.000893,0.000012,0.000221,0.845611
2894,0.034702,0.019009,0.958556,0.000665,0.087522,0.130778,0.000009,0.000305,0.001038,0.000653,0.606821
2895,0.033426,0.021348,0.674321,0.041167,0.164559,0.039296,0.000001,0.000375,0.014027,0.000354,0.728526
2896,0.019877,0.137398,0.021330,0.003595,0.991092,0.012277,0.000000,0.001800,0.579674,0.730110,0.760111
2897,0.036097,0.017872,0.332425,0.000089,0.948168,0.092642,0.000030,0.000326,0.004666,0.002538,0.498027
2898,0.026548,0.039250,0.027085,0.000749,0.108935,0.034779,0.000004,0.000592,0.181173,0.001447,0.667034
2899,0.033370,0.020810,0.600812,0.170425,0.063859,0.012403,0.000021,0.000350,0.002212,0.005112,0.609325
2900,0.037140,0.016458,0.603852,0.000377,0.500085,0.144466,0.000086,0.000285,0.028463,0.000057,0.578383
2901,0.024935,0.050905,0.029334,0.004562,0.723872,0.127559,0.000001,0.000740,0.046863,0.000005,0.622310
2902,0.050191,0.009124,0.925690,0.001481,0.119741,0.043171,0.000138,0.000172,0.000961,0.014838,0.569385
2903,0.028910,0.030703,0.183288,0.090180,0.005435,0.268455,0.000000,0.000600,0.000202,0.000125,0.644654
2904,0.041942,0.012761,0.838786,0.038208,0.394436,0.082602,0.000060,0.000228,0.000889,0.010544,0.584234
2905,0.023101,0.074602,0.110990,0.000011,0.688407,0.003588,0.000000,0.000997,0.070233,0.001260,0.692981
2906,0.025656,0.045958,0.099467,0.015303,0.903684,0.093015,0.000000,0.000765,0.021505,0.000011,0.681731
2907,0.023301,0.066104,0.370339,0.193110,0.102594,0.086849,0.000000,0.036964,0.031668,0.000765,0.660608
2908,0.024619,0.047796,0.036068,0.000208,0.550377,0.179729,0.000001,0.000668,0.222082,0.000002,0.552434
2909,0.043144,0.012084,0.758534,0.005757,0.309511,0.067769,0.000030,0.000213,0.079813,0.051449,0.574643
2910,0.048531,0.009663,0.994905,0.008412,0.568164,0.020006,0.000014,0.000194,0.000862,0.000275,0.637306
2911,0.026548,0.039250,0.342394,0.000488,0.023948,0.161648,0.000000,0.000600,0.034533,0.003840,0.652345
2912,0.036555,0.017188,0.261714,0.004325,0.061208,0.558252,0.033353,0.000325,0.005674,0.001284,0.662998
2913,0.039789,0.014173,0.943848,0.000149,0.061100,0.010619,0.000003,0.000227,0.001268,0.001887,0.712057
2914,0.024884,0.050634,0.741706,0.001035,0.999222,0.133760,0.000039,0.000908,0.087105,0.816400,0.776250
2915,0.030535,0.026449,0.252200,0.166020,0.977664,0.020205,0.000124,0.000452,0.010143,0.043027,0.704423
2916,0.024935,0.055723,0.199516,0.000133,0.110193,0.270840,0.000000,0.000796,0.002448,0.034381,0.774104
2917,0.026516,0.041120,0.743122,0.363499,0.044451,0.351819,0.000007,0.000683,0.002430,0.012112,0.666072
2918,0.033740,0.020634,0.648066,0.000025,0.026283,0.097032,0.000034,0.000399,0.000127,0.000073,0.428195
2919,0.027586,0.035254,0.329492,0.000001,0.389518,0.004800,0.000006,0.000558,0.003146,0.000484,0.661532
2920,0.019877,0.137398,0.021330,0.003595,0.991092,0.012277,0.000000,0.001800,0.579674,0.730110,0.760111
2921,0.023747,0.060929,0.238244,0.489981,0.248929,0.133622,0.000000,0.000869,0.035968,0.293736,0.657253
2922,0.024935,0.055723,0.041891,0.002068,0.657368,0.019221,0.000000,0.000882,0.408085,0.212707,0.636074
2923,0.023374,0.066029,0.217462,0.015190,0.017843,0.260648,0.000000,0.001282,0.707081,0.002256,0.725179
2924,0.033740,0.020634,0.978235,0.026640,0.881507,0.043136,0.000006,0.000350,0.002270,0.000013,0.672671
2925,0.024853,0.050182,0.073454,0.000005,0.559456,0.003914,0.000028,0.000785,0.058178,0.053785,0.671794
2926,0.051729,0.008603,0.944181,0.000051,0.242138,0.130809,0.000601,0.000158,0.002143,0.002648,0.442894
2927,0.028330,0.032105,0.190441,0.000407,0.958031,0.024346,0.001041,0.000585,0.000249,0.010591,0.638602
