,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
2782,-0.916861,-1.014846,0.830394,-1.162545,-0.628553,-0.745517,-0.877885,-0.901835,-0.735920,-0.916501,0.292131
2783,-0.908372,-1.483403,0.824667,-0.901102,-0.628543,-0.954182,-0.887457,-0.901849,-0.842348,-0.902222,0.202815
2784,-1.044423,-0.372605,-0.101385,-0.739827,-0.628420,-0.576264,-0.825330,-0.901714,-0.390787,-0.551453,0.318601
2785,-0.928737,-1.087170,0.809688,-0.574000,-0.628539,-0.595150,-0.766136,-0.900383,-0.389730,-0.650533,0.277582
2786,-0.781807,-0.707903,0.443971,-0.493876,-0.628396,-1.028678,-0.827198,-0.899365,-0.401677,-0.872374,0.305260
2787,-0.906747,0.806182,0.755899,-0.433117,-0.628498,-0.685956,-0.861030,-0.898848,-0.278889,-0.488298,0.319516
2788,-0.899869,-1.464758,0.846369,-0.903453,-0.628550,-0.844590,-0.809855,-0.901296,-0.778558,-0.893887,0.357402
2789,-0.937977,-1.165302,0.351195,-0.930404,-0.628544,-0.423622,-0.833193,-0.902956,-0.782840,-0.849407,0.140412
2790,-0.857216,-0.455442,-0.720713,-0.855128,-0.628130,-0.881898,-0.821042,-0.906997,-0.323501,-0.906076,0.316303
2791,-0.810681,0.721180,0.417226,-0.402891,-0.628318,-0.624646,-0.700367,-0.859926,-0.123030,-0.467443,0.319619
2792,-0.940606,-0.994222,0.711119,-1.110653,-0.628547,-0.626045,-0.807372,-0.900257,-0.155780,-0.835148,0.288313
2793,-0.876212,-1.551470,0.846325,-0.787874,-0.628544,-0.593177,-0.854320,-0.901113,-0.900023,-0.900114,-0.049605
2794,-0.979060,-0.827343,0.724466,-0.691302,-0.628544,-0.705094,-0.835794,-0.900610,0.065432,-0.707921,0.275157
2795,-0.972299,-0.704485,0.389068,-0.457626,-0.628504,-0.427620,-0.732640,-0.885454,-0.807158,-0.760014,0.318715
2796,-0.716533,-0.591692,0.265691,-0.579143,-0.628510,-0.520365,-0.857166,-0.886146,-0.620102,-0.875823,0.318061
2797,-0.818881,0.798021,0.406012,-0.561179,-0.628458,-0.573483,-0.837052,-0.890336,-0.036858,-0.780151,0.319644
2798,-0.726018,-0.878681,0.772645,-0.732087,-0.628503,-1.066701,-0.834479,-0.903784,-0.790120,-0.958295,0.305260
2799,-0.780098,0.654772,0.742272,-0.343796,-0.628465,-0.669622,-0.846059,-0.890608,-0.463451,-0.528816,0.319051
2800,-0.858815,0.256038,0.533789,-0.614749,-0.628526,-0.436380,-0.908788,-0.886244,-0.288041,-0.589955,0.318385
2801,-0.643538,-0.535536,0.725481,-0.389943,-0.628505,-0.607852,-0.813761,-0.896342,-0.376940,-0.715452,0.319513
2802,-0.939791,-1.064400,0.717974,-1.046156,-0.628534,-1.072733,-0.893721,-0.900262,-0.975048,-0.868722,0.322245
2803,-0.963101,-0.426814,0.460281,-0.353091,-0.628472,-0.556941,-0.733915,-0.891136,-0.265352,-0.842574,0.318710
2804,-0.924957,-0.478410,0.580071,0.171818,-0.628505,-0.449729,-0.791958,-0.899513,-0.713470,0.122734,0.325245
2805,-0.847126,-0.670571,0.622671,-0.637106,-0.628475,-0.972865,-0.668171,-0.902557,-0.628197,-0.960425,0.312806
2806,-0.806191,-0.102816,-0.007366,-0.818516,-0.628893,-0.292252,-0.882436,-0.898533,-0.698759,-0.720928,0.324147
2807,-0.769748,-0.976708,0.780842,-1.075878,-0.628541,-0.956885,-0.884574,-0.901008,-0.832889,-0.916798,0.237415
2808,-0.889407,-1.425267,0.824654,-0.934061,-0.628546,-0.621569,-0.867332,-0.901548,-0.714093,-0.842880,0.257209
2809,-0.458725,-0.622040,0.474112,-0.675304,-0.628502,-0.596795,-0.858928,-0.894850,-0.224624,-0.725806,0.314985
2810,-0.656396,-0.372934,0.343921,-0.411436,-0.628452,-0.410831,-0.720883,-0.894406,0.479582,-0.570230,0.318905
2811,-1.082258,-0.440119,0.624369,-0.432834,-0.628424,-0.703398,-0.864888,-0.903020,-0.843749,-0.975853,0.260945
2812,-0.984548,-1.321812,0.801509,-1.177926,-0.628546,-0.947969,-0.872153,-0.902108,-0.893586,-0.906424,0.211486
2813,-0.924957,-0.478410,0.580071,0.171818,-0.628505,-0.449729,-0.791958,-0.899513,-0.713470,0.122734,0.325245
2814,-0.671347,-1.079984,0.831806,-0.803179,-0.628561,-0.821240,-0.879318,-0.901675,-0.919426,-0.927513,-0.014776
2815,-1.036558,-0.682991,0.519854,-0.833729,-0.628525,-0.505692,-0.744858,-0.899441,0.131020,-0.667832,0.316302
2816,-0.910868,-0.701628,0.593680,-0.895617,-0.628564,-0.919108,-0.832264,-0.901359,-0.473926,-0.930777,0.320046
2817,-0.603948,-0.986333,0.568018,-0.634400,-0.628536,-0.553726,-0.799826,-0.900811,-0.514352,-0.706952,0.225527
2818,-1.030349,-1.221043,0.686449,-0.217883,-0.628557,-0.591324,-0.853896,-0.901805,-0.855935,-0.814506,0.326203
2819,-0.993338,-0.276928,0.436087,-0.639991,-0.628467,-0.685205,-0.630564,-0.886651,-0.263587,-0.622555,0.319435
2820,-0.624607,-0.568696,-0.555538,-0.873285,-0.628391,-0.657132,-0.764147,-0.897428,-0.539388,-0.780796,0.320079
2821,-0.871379,-0.868542,0.751286,-0.422305,-0.628514,-0.740146,-0.837807,-0.898324,-0.576995,-0.622269,0.315187
2822,-0.800363,-0.438418,0.798174,-0.508959,-0.628475,-0.635539,-0.623520,-0.888804,-0.761451,-0.865491,0.319319
2823,-0.771654,0.282664,-0.428331,-0.565285,-0.622397,-0.865835,-0.422386,-0.906255,-0.623488,-0.927607,0.455531
2824,-0.806366,0.464496,0.307531,-0.641799,-0.628368,-0.598546,-0.758734,-0.885191,-0.030432,-0.708586,0.319399
2825,-0.878610,-1.441914,0.704993,-0.779119,-0.628542,-0.679177,-0.862747,-0.900737,-0.720924,-0.874978,0.168298
2826,-0.880406,-0.375745,0.526679,0.471330,-0.628558,-0.227602,-0.852120,-0.901675,-0.445645,-0.627650,0.318463
2827,-0.828782,-0.910970,0.583656,-0.629519,-0.628532,-0.655746,-0.893282,-0.893889,-0.687117,-0.926328,0.278545
2828,-0.590328,-0.601089,0.761730,-0.837728,-0.628485,-0.732610,-0.861503,-0.895935,-0.478146,-0.770545,0.318540
2829,-0.774475,0.242361,0.094430,-0.614151,-0.628449,-0.430131,-0.841693,-0.894941,-0.222233,-0.369507,0.319645
2830,-0.570680,-0.553781,0.634811,-0.865100,-0.628662,-0.855576,-0.882626,-0.900830,-0.117040,-0.660880,0.320335
2831,-0.759395,-0.935456,0.776063,-0.848964,-0.628523,-0.598297,-0.778293,-0.895322,-0.822286,-0.800425,0.268452
2832,-1.002088,-1.048981,0.732971,-1.061646,-0.628529,-0.894743,-0.856721,-0.904540,-0.714488,-0.911798,0.304326
2833,-0.722114,-0.696097,0.784084,-0.770417,-0.628515,-0.850838,-0.813941,-0.901809,-0.620112,-0.803282,0.318524
2834,-0.651903,-0.892606,0.685096,-0.711484,-0.628486,-0.658353,-0.813364,-0.892858,-0.850618,-0.824066,0.282778
2835,-0.869652,-0.776422,0.850015,-0.905223,-0.628394,-0.787032,-0.872553,-0.900197,-0.169328,-0.742595,0.324333
2836,-0.716793,-0.592740,0.631122,-1.098616,-0.628493,-0.756836,-0.832280,-0.894952,0.082185,-0.707187,0.317638
2837,-0.665466,-1.146924,0.708115,-0.723890,-0.628539,-0.658853,-0.831591,-0.894797,-0.345950,-0.714800,0.253574
2838,-0.930771,-1.197817,0.787942,-0.533993,-0.628540,-0.577458,-0.861685,-0.899762,-0.598298,-0.713968,0.296510
2839,-0.758441,-0.595946,0.661166,-0.500366,-0.628530,-0.432186,-0.860630,-0.896080,-0.511719,-0.804982,0.317249
2840,-0.793449,-0.629562,0.740340,-0.449046,-0.628535,-0.448162,-0.806012,-0.904905,-0.233649,-0.779603,0.319347
2841,-0.821917,-0.288783,0.591268,-0.458889,-0.628555,-0.941067,-0.858081,-0.902286,-0.962841,-0.884725,0.316199
2842,-0.861838,-1.333581,0.731613,-0.736226,-0.628554,-0.706576,-0.813107,-0.901923,-0.513232,-0.899937,0.343454
2843,-0.873549,-1.492047,0.828059,-1.008065,-0.628546,-0.813327,-0.878917,-0.901967,-0.895511,-0.877779,0.326789
2844,-0.951676,-0.414475,0.892003,-1.080115,-0.628467,-0.789757,-0.800724,-0.900092,-0.385859,-0.893479,0.314039
2845,-0.760999,-0.435913,0.544229,-0.752126,-0.628459,-0.670356,-0.856529,-0.899007,-0.657107,-0.769906,0.319483
2846,-0.988488,-0.622475,0.687119,-0.428250,-0.628493,-0.726551,-0.756446,-0.899323,-0.615756,-0.827521,0.317435
2847,-0.598599,-0.976377,0.744273,-0.830666,-0.628472,-0.718116,-0.798446,-0.903212,-0.438100,-0.765466,0.304890
2848,-0.641318,-0.065624,0.740546,-0.406896,-0.628478,-0.618587,-0.855047,-0.887117,-0.795066,-0.731991,0.319188
2849,-0.757016,-1.194144,0.824007,-0.773777,-0.628534,-0.778424,-0.865476,-0.902269,-0.620489,-0.832266,0.271668
2850,-0.955454,-1.072578,0.804856,-0.192091,-0.628530,-0.692919,-0.849397,-0.901413,-0.709238,-0.761641,0.300182
2851,-0.860743,-0.863573,0.784643,-0.781707,-0.628554,-0.569953,-0.850520,-0.900878,-0.302797,-0.278833,0.284938
2852,-0.684019,-0.429547,0.500511,-0.454772,-0.628377,-0.574838,-0.596163,-0.882832,-0.429228,-0.364709,0.319366
2853,-0.845247,-0.943133,0.615393,-0.828647,-0.628551,-0.794721,-0.785844,-0.896733,-0.425779,-0.913392,0.212058
2854,-0.871718,-0.419797,0.768864,-0.798550,-0.628495,-0.644221,-0.832673,-0.900858,-0.427148,-0.773293,0.318595
2855,-0.902308,-1.009523,0.817582,-0.868755,-0.628529,-1.003932,-0.874234,-0.899995,-0.857467,-0.880798,0.300927
2856,-0.788382,-0.451392,0.612872,-0.361369,-0.628533,-0.453557,-0.839184,-0.894503,-0.257506,-0.716126,0.316877
2857,-0.910117,-1.318405,0.826670,-0.910550,-0.628547,-0.907755,-0.877630,-0.901244,-0.883127,-0.907978,0.189388
2858,-0.787505,-0.467295,0.778287,-0.451887,-0.628527,-0.808184,-0.845848,-0.898899,-0.888661,-0.871315,0.362792
2859,-0.924360,-0.115758,0.442337,-0.544138,-0.628501,-0.687374,-0.509428,-0.885521,-0.458089,-0.703894,0.319598
2860,-0.807113,-1.095938,0.712132,-0.677342,-0.628515,-0.831774,-0.829515,-0.901930,-0.861316,-0.893939,0.280058
2861,-0.997375,-0.874081,0.843835,-0.741534,-0.628535,-0.742601,-0.726840,-0.906491,-0.595235,-0.801314,0.314207
2862,-0.950593,-0.698102,0.634469,-0.520980,-0.628437,-0.800416,-0.763049,-0.897703,-0.461931,0.088577,0.317528
2863,-0.893695,-1.096332,0.256579,-0.529959,-0.628549,-0.470255,-0.828443,-0.901511,-0.294504,-0.549871,0.306160
2864,-0.768991,-0.432990,0.408693,-0.810701,-0.628522,-0.556584,-0.787122,-0.901302,0.704133,-0.691484,0.318358
2865,-0.767327,-0.504988,0.516167,-0.457828,-0.628458,-0.619458,-0.761071,-0.899577,-0.279617,-0.659204,0.318393
2866,-0.859602,-1.086526,0.838191,-0.776382,-0.628547,-1.030375,-0.881890,-0.902382,-0.889594,-0.901324,0.318520
2867,-0.955093,-0.508268,0.661326,-0.608707,-0.628511,-0.951023,0.012982,-0.897834,-0.647656,-0.824574,0.316094
2868,-0.527440,-0.355818,0.283768,-0.587114,-0.628471,-0.590286,-0.783531,-0.896956,0.000346,-0.742942,0.317098
2869,-0.684528,0.644149,0.675561,-0.898270,-0.628475,-0.753893,-0.838769,-0.901976,-0.381103,-0.568942,0.318811
2870,-1.144995,-1.211613,0.840684,-0.812024,-0.628546,-0.885777,-0.880829,-0.901960,-0.910965,-0.881629,0.109463
2871,-0.699382,-0.805555,0.726938,-0.907519,-0.628532,-0.569007,-0.815538,-0.902513,-0.534903,-0.774520,0.314286
2872,-0.917783,0.435557,-0.428480,-0.433793,-0.628321,-0.578497,-0.579432,-0.863023,-1.137202,-0.181317,0.319647
2873,-0.735588,-0.611187,0.621571,-0.699741,-0.628493,-0.538171,-0.821444,-0.891785,-0.548687,-0.743028,0.315815
2874,-0.837965,0.406379,0.543350,-0.701179,-0.628468,-0.610897,-0.615715,-0.876756,-0.048254,-0.546421,0.319538
2875,-0.895778,-0.961393,0.718867,-0.649802,-0.628543,-0.333020,-0.849361,-0.898000,-0.251181,-0.420746,0.251868
2876,-0.984107,-0.435774,-0.269048,-0.307981,-0.628363,-0.615474,-0.831767,-0.901586,-0.280095,-0.541441,0.318199
2877,-0.712689,0.577727,0.622822,-0.406999,-0.628395,-0.687199,-0.679725,-0.873719,-0.522938,-0.698297,0.319484
2878,-0.935851,-0.723281,0.660709,-0.705761,-0.628529,-0.626208,-0.812475,-0.892943,-0.767957,-0.775486,0.310866
2879,-0.822705,-0.814466,0.615094,-0.318164,-0.628503,-0.682496,-0.758437,-0.895322,-0.459441,-0.713360,0.314150
2880,-0.798988,-1.021626,0.705058,-0.864692,-0.628547,-0.826767,-0.871730,-0.900198,-0.581837,-0.931088,0.169076
2881,-0.394988,-0.479718,0.512481,-0.865797,-0.628581,-0.624589,-0.899012,-0.899703,-0.856441,-0.909543,0.316876
2882,-0.787178,-1.209443,0.824153,-0.749364,-0.628543,-0.883614,-0.875931,-0.901090,-0.613612,-0.868564,0.302617
2883,-0.802499,-0.888012,0.794017,-0.782109,-0.628535,-0.888975,-0.883008,-0.901511,-0.894696,-0.856512,0.303396
2884,-0.964237,-1.021523,0.774038,-0.626680,-0.628533,-0.627735,-0.827972,-0.896702,-0.778979,-0.663074,0.306787
2885,-0.885080,-0.601303,0.769758,-0.675651,-0.628527,-0.584926,-0.872358,-0.890435,-0.684312,-0.842956,0.314820
2886,-0.872310,-0.416386,0.808054,-0.492731,-0.628537,-0.502095,-0.822440,-0.890266,-0.542130,-0.751084,0.314755
2887,-0.935178,-1.414794,0.804247,-0.878263,-0.628540,-0.929100,-0.885358,-0.901767,-0.883386,-0.890758,0.107395
2888,-0.879393,-0.398178,0.469921,-0.236338,-0.628497,-0.654340,-0.826138,-0.895561,-0.277008,-0.569409,0.319184
2889,-0.854550,-1.077148,0.289002,-0.991837,-0.628571,-0.816321,-0.805683,-0.902100,-0.788391,-0.877430,-0.348848
2890,-0.655661,-0.505125,0.424275,-0.278090,-0.628477,-0.801874,-0.606870,-0.892036,-0.511113,-0.764714,0.316331
2891,-0.899924,-0.134720,0.457448,-0.600898,-0.628496,-0.516873,-0.642320,-0.896259,-0.234010,-0.669454,0.319568
2892,-0.893509,-0.188503,0.521521,-0.734169,-0.628449,-0.485928,-0.819743,-0.876358,-0.826068,-0.842554,0.319009
2893,-0.895415,-0.505727,0.540349,-0.358272,-0.628457,-0.660628,-0.679807,-0.893258,-0.624209,-0.503627,0.319100
2894,-0.728959,-1.281127,0.811927,-0.981732,-0.628545,-0.928971,-0.885828,-0.899945,-0.913785,-0.902801,0.235250
2895,-0.738795,-0.942592,0.726921,-0.309817,-0.628547,-0.670048,-0.811181,-0.900780,-0.660763,-0.772998,0.306706
2896,-0.942381,0.399991,-1.063214,-0.402701,-0.628299,-0.509008,-0.545258,-0.900700,1.745547,0.425696,0.322760
2897,-0.781232,-1.123276,0.755570,-0.974351,-0.628527,-0.776605,-0.852176,-0.904815,0.008509,-0.754570,0.277954
2898,-0.923191,-0.910953,-0.870543,-0.735283,-0.628624,-0.838349,-0.825774,-0.901279,-0.648966,-0.898676,0.414440
2899,-0.873282,-1.418457,0.792878,-0.910014,-0.628548,-0.961618,-0.884198,-0.901901,-0.950575,-0.914386,-0.390068
2900,-0.505311,-1.312808,0.741407,-0.776568,-0.628536,-0.583706,-0.876784,-0.901561,-0.813021,-0.771272,0.260758
2901,-0.955102,-0.441965,-0.449631,-0.851188,-0.628335,-0.737543,-0.715435,-0.899691,-0.627690,-0.721678,0.311223
2902,-0.972469,-1.483516,0.852826,-0.936233,-0.628546,-0.937625,-0.878899,-0.901941,-0.899865,-0.900666,0.364564
2903,-0.945959,-0.629501,0.694130,-0.409117,-0.628594,-0.373702,-0.863429,-0.895384,-0.252758,-0.864640,0.313798
2904,-0.930973,-1.465526,0.790081,-0.821013,-0.628544,-0.843253,-0.880746,-0.901882,-0.928948,-0.894167,0.002985
2905,-0.845515,-0.061167,0.473374,-0.635703,-0.628476,-0.820352,-0.775573,-0.900503,-0.255075,-0.744757,0.319525
2906,-1.008526,-0.383937,0.416781,-0.905355,-0.628441,-0.592456,-0.878997,-0.900512,-0.847273,-0.854898,0.317818
2907,-0.850724,-0.644679,0.752181,-0.438800,-0.628475,-0.825552,-0.816619,-0.890452,-0.009749,-0.834183,0.318661
2908,-0.793538,-0.362178,-0.741895,-0.786627,-0.628282,-0.618068,-0.761438,-0.904751,-0.376598,-0.766059,0.313385
2909,-0.833782,-1.114263,0.826492,-0.906913,-0.628541,-1.000240,-0.893554,-0.901194,-0.878281,-0.892041,0.263355
2910,-0.639907,-1.288773,0.851105,-0.493096,-0.628541,-1.029121,-0.887852,-0.902104,-0.889375,-0.896752,0.183506
2911,-1.124214,-0.867123,0.776299,-1.011667,-0.628547,-0.631861,-0.877071,-0.901939,-0.011721,-0.781667,0.310137
2912,-0.941854,-1.341416,0.833465,-0.664934,-0.628561,-0.424163,-0.801269,-0.901753,-0.763262,-0.725214,0.255219
2913,-0.873465,-1.181787,0.786123,-0.923718,-0.628547,-0.919465,-0.884962,-0.900374,-0.927992,-0.883450,0.224996
2914,-0.921612,-0.712790,0.812810,-0.594912,-0.628371,-0.776699,-0.751741,-0.897083,-0.317926,-0.764460,0.317669
2915,-0.890784,-0.794397,0.610100,-0.462762,-0.628419,-0.710582,-0.745262,-0.893617,-0.497056,-0.077474,0.317421
2916,-0.761490,-0.151931,0.648064,-0.533537,-0.628500,-0.482952,-0.836253,-0.886561,-0.342228,-0.667290,0.319536
2917,-0.878075,0.025313,0.782013,-0.515342,-0.628510,-0.425659,-0.814300,-0.893531,-0.543758,-0.664005,0.316235
2918,-0.850182,-0.995260,0.702347,-0.846988,-0.628525,-0.533673,-0.804453,-0.897674,-0.792402,-0.866716,0.286290
2919,-0.980268,-0.865036,0.837777,-1.159619,-0.628549,-0.932437,-0.856579,-0.902495,-0.638840,-0.842714,0.359267
2920,-0.942381,0.399991,-1.063214,-0.402701,-0.628299,-0.509008,-0.545258,-0.900700,1.745547,0.425696,0.322760
2921,-0.748808,-0.554332,0.593395,-0.634744,-0.628504,-0.641394,-0.895758,-0.899431,-0.829866,-0.874573,0.317975
2922,-1.015140,-0.393811,0.642826,-0.421096,-0.628531,-0.379712,-0.775138,-0.887490,-0.228706,-0.703566,0.319838
2923,-0.915187,-0.673495,0.395713,-0.593401,-0.628513,-0.485989,-0.825121,-0.882239,-0.088086,-0.474627,0.319407
2924,-0.975282,-1.285515,0.827835,-0.799204,-0.628540,-0.882364,-0.875367,-0.900347,-0.788428,-0.879470,0.307901
2925,-0.974741,-0.915786,0.183488,-0.841859,-0.628524,-0.605852,-0.700017,-0.890820,-0.438962,-0.691012,0.329478
2926,-0.710628,-1.509382,0.835449,-1.020685,-0.628546,-0.925851,-0.879674,-0.902057,-0.894205,-0.896467,0.204715
2927,-0.748828,-1.371098,0.665139,-0.813808,-0.628516,-0.809515,-0.819279,-0.898282,-0.976442,-0.937556,0.277313
2928,-0.839280,-0.913516,0.802788,-0.886210,-0.628525,-0.827201,-0.872898,-0.901748,-0.859516,-0.845110,0.298532
2929,-0.430530,-0.812580,0.720325,-0.880044,-0.628404,-0.819419,-0.846872,-0.898551,-0.823361,-0.803217,0.239825
2930,-0.816216,-0.404823,0.290543,-0.339071,-0.628415,-0.657075,-0.505149,-0.897186,-0.472920,-0.798237,0.316811
2931,-0.061410,-0.597105,0.795036,-0.669360,-0.628499,-0.803132,-0.741861,-0.895080,-0.742611,-0.802873,0.318650
2932,-0.884712,-1.412123,0.820922,-0.943507,-0.628545,-1.017117,-0.881134,-0.902082,-0.897171,-0.895593,0.357843
2933,-0.919764,-1.092723,0.562448,-0.910135,-0.628536,-0.750524,-0.762656,-0.900692,-0.114030,-0.909313,0.279949
2934,-0.817444,-0.632890,0.633503,-0.053601,-0.628502,-0.491852,-0.821000,-0.895335,-0.543863,-0.816636,0.316724
2935,-1.020373,-0.629475,0.851907,-0.578542,-0.628533,-0.584948,-0.848772,-0.898869,-0.580056,-0.707457,0.317163
2936,-0.997091,-0.589528,0.586313,-0.534063,-0.628539,-0.634872,-0.809748,-0.884797,0.230807,-0.832125,0.318557
2937,-0.937836,-0.736688,0.686238,-0.507154,-0.628501,-0.650617,-0.772722,-0.886559,-0.577069,-0.784540,0.318552
2938,-0.948036,-0.387774,0.710753,-1.026177,-0.628540,-0.286908,-0.752587,-0.898468,-0.378151,-0.527373,0.316265
2939,-0.906644,-1.288971,0.823215,-1.094940,-0.628546,-0.974461,-0.883080,-0.901860,-0.878558,-0.890170,0.188433
2940,-0.641921,-0.021742,-0.493660,-0.890970,-0.628294,-0.738196,-0.759302,-0.901889,-0.880840,-0.861617,0.323868
2941,-0.896352,-1.253877,0.273597,-1.041658,-0.628511,-0.668804,-0.813266,-0.903082,-0.288139,-0.893980,0.263014
2942,-0.787868,0.298232,-0.471752,-0.453084,-0.628295,-0.772326,-0.570082,-0.910865,-0.299189,-0.637581,0.319648
2943,-1.026982,-0.876867,0.158456,-0.741428,-0.628500,-0.811908,-0.775883,-0.895709,-0.854234,-0.933909,0.327514
2944,-0.953053,-1.348156,0.677202,-0.278272,-0.628533,-0.689475,-0.846498,-0.897669,-0.952560,-0.957511,0.342838
2945,-0.916587,-1.047625,0.695379,-0.522272,-0.628529,-0.680512,-0.660222,-0.899735,-0.717616,-0.824009,0.278767
2946,-0.670655,-0.594080,0.859757,-0.710774,-0.628523,-0.558069,-0.812323,-0.898838,-0.242035,-0.729150,0.315910
2947,-0.393171,-0.373122,0.816371,-0.162893,-0.628115,-0.791566,-0.820151,-0.902707,-0.940766,-0.889300,0.387034
2948,-0.655009,-0.765219,0.806938,-0.779806,-0.628534,-0.669118,-0.884521,-0.899985,-0.824535,-0.869529,0.208516
2949,-0.835282,-0.896750,0.602000,-0.954573,-0.628532,-0.722548,-0.736063,-0.900806,-0.470872,-0.845069,0.281584
2950,-0.885084,-1.216569,0.846228,-0.949068,-0.628549,-0.770917,-0.879797,-0.901588,-0.900255,-0.905032,0.062290
2951,-0.716700,-0.514311,0.586557,-0.587976,-0.628393,-0.645089,-0.829116,-0.893321,-0.548117,-0.625699,0.317702
2952,-0.889834,-1.669052,0.831523,-0.766219,-0.628555,-0.704617,-0.849728,-0.902650,-0.765200,-0.667693,0.243673
2953,-0.616278,-0.713138,0.664631,-0.881384,-0.628536,-0.667285,-0.849177,-0.899108,-0.696978,-0.838424,0.312473
2954,-0.944145,-1.479656,0.834700,-0.955270,-0.628546,-0.891347,-0.879815,-0.902038,-0.901585,-0.895393,0.201370
2955,-0.804422,-0.497056,0.604019,-1.034795,-0.628519,-0.674204,-0.797807,-0.898445,-0.755580,-0.797933,0.305865
2956,-0.945800,-1.038755,0.762835,-1.020566,-0.628545,-0.664841,-0.872531,-0.899725,0.003904,-0.744628,0.201456
2957,-0.842797,-0.483428,-0.140288,-0.343833,-0.627973,-0.753974,-0.789775,-0.895222,-0.999001,-0.833381,0.322658
2958,-0.726721,-1.016143,0.648825,-0.974683,-0.628524,-0.786667,-0.826688,-0.902611,-0.039809,-0.715875,0.291183
2959,-0.910009,-0.645270,0.533430,-0.587102,-0.628507,-0.483408,-0.812629,-0.889103,-0.161130,-0.566893,0.317215
2960,-0.960530,-0.153841,0.652733,-0.493600,-0.628522,-0.568248,-0.887212,-0.886939,-0.483302,-0.795444,0.319524
2961,-0.800907,-0.708189,0.814137,-0.770711,-0.628384,-0.722014,-0.312195,-0.887136,-0.209639,-0.776694,0.317947
2962,-0.812286,-1.118333,0.549984,-0.925798,-0.628532,-0.775933,-0.847538,-0.900831,0.847375,-0.913969,0.180390
2963,-0.970551,-0.716435,0.647606,-0.362063,-0.628429,-0.661825,-0.750285,-0.877902,-0.424516,-0.746451,0.319186
2964,-1.045289,-0.305780,0.552324,-0.509057,-0.628479,-0.562567,-0.766896,-0.876731,-0.207998,-0.713352,0.319124
2965,-0.865009,-1.089644,0.744514,-0.828112,-0.628491,-0.773969,-0.834384,-0.900814,-0.655773,-0.801810,0.292410
2966,-1.014589,-0.508291,0.562084,-0.846274,-0.628464,-0.780379,-0.871792,-0.901665,-0.831438,-0.818145,0.320079
2967,-0.923494,-0.933414,0.707696,-0.952680,-0.628527,-0.574420,-0.805137,-0.904166,-0.554343,-0.771686,0.265692
2968,-0.767872,-0.726127,0.519432,-0.664561,-0.628492,-0.643348,-0.768382,-0.896283,-0.542868,-0.736177,0.315100
2969,-0.931973,-0.672232,0.063844,-0.826519,-0.628415,-0.786559,-0.793867,-0.864816,0.247578,-0.752539,0.318211
2970,-0.743497,0.340306,0.516238,-0.666328,-0.628517,-0.458148,-0.872218,-0.886583,-0.217627,-0.548278,0.318783
2971,-0.904848,-1.264434,0.832508,-0.837899,-0.628549,-0.736544,-0.763462,-0.899984,-0.720430,-0.886694,0.329531
2972,-0.599031,-0.740193,0.463777,0.080092,-0.628369,-0.706467,-0.782121,-0.892326,-0.233717,-0.583725,0.306304
2973,-1.077506,-0.559368,0.697628,-0.665685,-0.628478,-0.838779,-0.771222,-0.896004,-0.460937,-0.642580,0.317756
2974,-0.827674,-1.305721,0.832319,-0.883496,-0.628546,-0.874561,-0.881073,-0.900992,-0.819392,-0.946555,0.200535
2975,-1.009919,-0.884120,0.712880,-0.944674,-0.628508,-1.000462,-0.858340,-0.899432,-0.217636,-0.525178,0.316166
2976,-0.587286,-0.162799,0.243465,-0.727617,-0.628434,-0.267136,-0.813495,-0.898177,-0.863494,-0.871939,0.317939
2977,-0.901758,-0.936258,0.761138,-0.695289,-0.628518,-0.978008,-0.741916,-0.906966,-0.716356,-0.813531,0.321131
2978,-0.730444,0.248043,-0.252103,-0.751185,-0.628139,-0.852488,-0.513565,-0.904000,-0.431344,-0.750433,0.361945
2979,-0.790229,-0.574005,0.460076,-0.784444,-0.628561,-0.533987,-0.753900,-0.888629,-0.384734,-0.828582,0.319797
2980,-0.900139,-1.089185,0.747659,-0.747069,-0.628494,-0.780099,-0.820865,-0.901302,-0.690487,-0.707950,0.312585
2981,-0.927017,-0.846076,0.679333,-0.885333,-0.628560,-0.549462,-0.823064,-0.903150,0.094357,-0.397534,0.319492
2982,-0.739936,0.918642,0.417841,-0.459743,-0.628406,-0.597604,-0.752579,-0.863744,-0.419739,-0.697205,0.319595
2983,-1.011118,-0.949095,0.864418,-0.758855,-0.628550,-0.682694,-0.817634,-0.901515,-0.719835,-0.869441,0.323756
2984,-0.760532,0.255208,0.031594,-0.604839,-0.628443,-0.427348,-0.841300,-0.894021,-0.206652,-0.346244,0.319646
2985,-0.717122,-0.371868,0.648040,-0.739512,-0.628499,-0.640481,-0.834550,-0.898805,-0.153370,-0.628817,0.317933
2986,-1.005651,-0.755806,0.573152,-0.997932,-0.628498,-0.768851,-0.845111,-0.892512,-0.526290,-0.720900,0.311825
2987,-0.863152,-0.508577,0.659599,-0.955370,-0.628536,-0.643292,-0.850227,-0.896389,-0.091953,-0.724116,0.317181
2988,-0.821645,-0.776945,-0.149110,-0.862399,-0.628673,-0.877698,-0.881099,-0.902868,-0.930752,-0.871055,0.360875
2989,-0.942565,-0.913088,0.852374,-0.969629,-0.628546,-0.818822,-0.886019,-0.901714,-0.472048,-0.976825,0.264297
