,task1,task2,task3,task4,task5,task6,task7,task8,task9,task10,task11
3072,0.059809,0.307108,0.190451,0.557545,0.507467,0.093211,0.165883,0.491453,0.345713,0.069398,0.680161
3073,0.059976,0.275155,0.334437,0.555125,0.504538,0.092000,0.173241,0.259655,0.399868,0.080065,0.676605
3074,0.059785,0.306927,0.188992,0.586618,0.507909,0.090662,0.138860,0.674942,0.244974,0.071123,0.677838
3075,0.060158,0.241350,0.695536,0.327543,0.482216,0.102949,0.376741,0.037316,0.150729,0.071664,0.670689
3076,0.060383,0.235900,0.819029,0.157329,0.461053,0.149862,0.075603,0.023370,0.084152,0.072383,0.665380
3077,0.060264,0.237078,0.754840,0.287334,0.475868,0.117778,0.095271,0.012805,0.127977,0.075112,0.670178
3078,0.060220,0.246721,0.619698,0.378041,0.489179,0.107180,0.161637,0.169136,0.129461,0.080165,0.672858
3079,0.060084,0.236615,0.795903,0.182589,0.467312,0.133080,0.096077,0.023390,0.130024,0.073301,0.667134
3080,0.060182,0.249473,0.576979,0.345343,0.491037,0.122861,0.167637,0.064727,0.231354,0.074448,0.674183
3081,0.059030,0.415308,0.038298,0.544958,0.511637,0.093370,0.098823,0.837069,0.279308,0.065751,0.686725
3082,0.060264,0.237078,0.751300,0.237461,0.475554,0.119925,0.115173,0.016024,0.134274,0.077241,0.669445
3083,0.060331,0.243439,0.822304,0.075662,0.446848,0.156144,0.053718,0.012163,0.095139,0.067212,0.662125
3084,0.059769,0.319488,0.150776,0.573307,0.508726,0.096473,0.140339,0.688174,0.304661,0.069643,0.679760
3085,0.060218,0.242605,0.673136,0.329405,0.484861,0.125315,0.128634,0.026168,0.219729,0.075498,0.670864
3086,0.059840,0.301539,0.227296,0.570724,0.506455,0.075546,0.179560,0.616344,0.320614,0.070860,0.677507
3087,0.060432,0.235193,0.760684,0.212450,0.474362,0.132945,0.088310,0.011981,0.142319,0.069880,0.669257
3088,0.060388,0.234738,0.788583,0.207485,0.469584,0.183541,0.081930,0.009721,0.125014,0.067873,0.667674
3089,0.059920,0.285579,0.276649,0.581650,0.504089,0.103572,0.163447,0.141456,0.348366,0.079095,0.677189
3090,0.060275,0.235375,0.801642,0.119230,0.466150,0.141758,0.068489,0.012707,0.180039,0.071030,0.667306
3091,0.060083,0.258508,0.493250,0.523180,0.495784,0.091942,0.211213,0.179124,0.277438,0.077039,0.674385
3092,0.060278,0.239345,0.825849,0.093787,0.452713,0.142359,0.051207,0.014923,0.095136,0.066753,0.663602
3093,0.059974,0.276205,0.352010,0.482921,0.501874,0.104443,0.142856,0.086489,0.393258,0.081217,0.677467
3094,0.059869,0.296134,0.249841,0.593963,0.504561,0.094235,0.184484,0.696529,0.303188,0.071696,0.678550
3095,0.060227,0.238181,0.734209,0.239489,0.477334,0.116457,0.113651,0.022335,0.162722,0.073138,0.671032
3096,0.060083,0.258915,0.485466,0.498574,0.497146,0.100306,0.156285,0.124072,0.285002,0.080630,0.676155
3097,0.059613,0.386506,0.049355,0.537289,0.510800,0.080365,0.105954,0.758420,0.316160,0.066262,0.685874
3098,0.060481,0.238283,0.826087,0.097152,0.454449,0.159813,0.072842,0.014484,0.113308,0.072457,0.663387
3099,0.060303,0.241977,0.663820,0.374630,0.485291,0.110164,0.121045,0.055794,0.164255,0.070567,0.672222
3100,0.059874,0.297068,0.248085,0.526910,0.503355,0.097128,0.155182,0.385721,0.310066,0.075706,0.678414
3101,0.060297,0.238902,0.707206,0.250380,0.480949,0.100735,0.114260,0.025959,0.163320,0.073030,0.670338
3102,0.060054,0.262980,0.464267,0.534727,0.497542,0.095409,0.171563,0.475842,0.265905,0.070019,0.675755
3103,0.060183,0.244831,0.637763,0.355301,0.485995,0.107528,0.132083,0.085879,0.185825,0.072673,0.671422
3104,0.059800,0.368910,0.063558,0.594831,0.512982,0.104985,0.120478,0.773968,0.283481,0.066774,0.682810
3105,0.060191,0.239642,0.722772,0.231767,0.479509,0.123031,0.102813,0.015627,0.214977,0.069697,0.670743
3106,0.060432,0.235193,0.762933,0.289694,0.475027,0.124454,0.120255,0.026714,0.134247,0.073827,0.668355
3107,0.060218,0.242605,0.669272,0.318237,0.484698,0.127875,0.127179,0.027697,0.229276,0.078641,0.671551
3108,0.059853,0.301781,0.222044,0.559837,0.506109,0.092595,0.143742,0.591684,0.311252,0.072955,0.678683
3109,0.060204,0.236131,0.782002,0.188445,0.469911,0.133673,0.084009,0.016082,0.268230,0.078504,0.666847
3110,0.060388,0.234738,0.788625,0.195842,0.469216,0.162574,0.078665,0.010442,0.111029,0.074070,0.669408
3111,0.060079,0.240456,0.729329,0.264456,0.479438,0.116653,0.085400,0.015373,0.160606,0.075675,0.669858
3112,0.060170,0.236855,0.770471,0.233433,0.472376,0.146703,0.069023,0.026247,0.110906,0.068484,0.667525
3113,0.060076,0.344744,0.099190,0.600536,0.512463,0.074992,0.135246,0.744354,0.294516,0.067868,0.682280
3114,0.059962,0.267924,0.437478,0.418403,0.497386,0.100430,0.163426,0.316652,0.244840,0.076535,0.675097
3115,0.060388,0.234738,0.767660,0.198163,0.468882,0.155747,0.068295,0.013951,0.123899,0.074440,0.668196
3116,0.060091,0.253021,0.555370,0.368014,0.492138,0.094384,0.120880,0.054154,0.212597,0.070447,0.672312
3117,0.060254,0.238344,0.823631,0.125037,0.455752,0.139197,0.067836,0.012108,0.097211,0.067115,0.664101
3118,0.060114,0.255730,0.529990,0.447042,0.494164,0.124129,0.122391,0.128682,0.253607,0.074611,0.675299
3119,0.060345,0.235246,0.777986,0.229897,0.471181,0.121814,0.074695,0.013532,0.148930,0.071455,0.669921
3120,0.059752,0.344761,0.090147,0.581812,0.513694,0.092059,0.136249,0.657184,0.341987,0.072796,0.683207
3121,0.060518,0.234568,0.809347,0.180156,0.463189,0.160898,0.074980,0.014717,0.112611,0.072671,0.665648
3122,0.060340,0.237423,0.729030,0.270759,0.479048,0.130396,0.093143,0.048061,0.087375,0.073252,0.670735
3123,0.060432,0.235193,0.761893,0.152003,0.475134,0.126400,0.091647,0.014300,0.180348,0.071369,0.669287
3124,0.060147,0.252180,0.555476,0.431857,0.492513,0.102891,0.153875,0.070860,0.268222,0.083555,0.674318
3125,0.060065,0.256801,0.536053,0.492790,0.494295,0.113652,0.125080,0.091161,0.253053,0.080280,0.674247
3126,0.060299,0.240532,0.825368,0.084611,0.450527,0.145513,0.056782,0.011578,0.073494,0.065172,0.663100
3127,0.059952,0.280349,0.328481,0.572954,0.502868,0.099282,0.184802,0.489366,0.267458,0.074603,0.676735
3128,0.059812,0.363818,0.073349,0.610283,0.513368,0.093058,0.122715,0.768328,0.330897,0.071391,0.684007
3129,0.059921,0.268486,0.452619,0.571215,0.497536,0.086067,0.147592,0.166895,0.246789,0.073186,0.675503
3130,0.060158,0.241350,0.692870,0.334989,0.482240,0.148045,0.106822,0.016916,0.175940,0.078541,0.670273
3131,0.060030,0.244078,0.682132,0.257454,0.482567,0.104431,0.126772,0.035952,0.165307,0.074680,0.670592
3132,0.060264,0.236963,0.747385,0.209463,0.476289,0.132399,0.087388,0.011809,0.127992,0.080145,0.669047
3133,0.060200,0.236930,0.821402,0.119321,0.459567,0.144294,0.055415,0.016094,0.089173,0.065639,0.665139
3134,0.060256,0.240629,0.701348,0.291065,0.482401,0.154251,0.122062,0.057512,0.151353,0.074696,0.670694
3135,0.060347,0.235511,0.811670,0.148916,0.462326,0.127993,0.067775,0.011553,0.125350,0.070305,0.665856
3136,0.060114,0.255730,0.522190,0.511165,0.494131,0.129273,0.142774,0.159034,0.202187,0.079991,0.673484
3137,0.059974,0.251378,0.610849,0.306915,0.487766,0.127945,0.137792,0.112836,0.168696,0.072544,0.673349
3138,0.060299,0.240532,0.826110,0.100712,0.450691,0.142180,0.056107,0.011578,0.091848,0.070403,0.662149
3139,0.059706,0.319221,0.141870,0.612456,0.509529,0.105147,0.140649,0.696000,0.310038,0.069746,0.678921
3140,0.060073,0.247968,0.628821,0.385298,0.486849,0.099584,0.135320,0.032429,0.174711,0.072399,0.672575
3141,0.059961,0.241343,0.733114,0.266074,0.477511,0.130620,0.092828,0.036525,0.192529,0.075714,0.669679
3142,0.059919,0.286204,0.297220,0.483850,0.503583,0.094188,0.147243,0.232064,0.339774,0.072355,0.677194
3143,0.060083,0.259233,0.489788,0.462830,0.496120,0.084881,0.188224,0.055541,0.205653,0.072490,0.675866
3144,0.060107,0.239014,0.741241,0.204571,0.476818,0.129145,0.102815,0.018757,0.142199,0.071193,0.669354
3145,0.060204,0.236131,0.781188,0.178632,0.469585,0.123812,0.089457,0.010912,0.270123,0.073688,0.666847
3146,0.060147,0.252476,0.551634,0.376781,0.492002,0.105244,0.137004,0.095461,0.336324,0.083618,0.675802
3147,0.060299,0.240532,0.825368,0.104468,0.450793,0.176334,0.047398,0.012729,0.075153,0.067066,0.663106
3148,0.060227,0.238181,0.738243,0.287552,0.477791,0.117564,0.104780,0.021434,0.218604,0.072295,0.669378
3149,0.059828,0.307318,0.200223,0.545927,0.506968,0.089659,0.161948,0.529719,0.291020,0.071560,0.679099
3150,0.060254,0.238344,0.826561,0.111810,0.455876,0.134273,0.057453,0.014947,0.083086,0.067618,0.664101
3151,0.060383,0.235900,0.817537,0.129519,0.460677,0.139969,0.061836,0.011467,0.091965,0.070900,0.666354
3152,0.060030,0.244078,0.685298,0.310523,0.483069,0.101912,0.104238,0.015112,0.196890,0.070909,0.671357
3153,0.060304,0.235986,0.768868,0.234617,0.474456,0.111921,0.089677,0.016801,0.152692,0.075229,0.668266
3154,0.060065,0.256252,0.526319,0.377438,0.493923,0.077076,0.148713,0.049148,0.211224,0.072236,0.673305
3155,0.060264,0.236963,0.748582,0.233168,0.475528,0.115895,0.103524,0.009375,0.234484,0.074432,0.670211
3156,0.060119,0.250039,0.569124,0.347348,0.490646,0.114370,0.108191,0.044315,0.284236,0.077342,0.673677
3157,0.060238,0.248975,0.578640,0.430973,0.491550,0.094969,0.154494,0.030394,0.294426,0.075086,0.672570
3158,0.060431,0.234459,0.794826,0.231056,0.467384,0.132277,0.089717,0.012781,0.117474,0.072895,0.666855
3159,0.060000,0.268754,0.345044,0.452449,0.501340,0.092778,0.182799,0.302340,0.229048,0.077275,0.676912
3160,0.060026,0.270517,0.382732,0.496992,0.502262,0.081980,0.201518,0.204195,0.265989,0.074028,0.676373
3161,0.060000,0.271193,0.380552,0.465705,0.500001,0.073606,0.153183,0.103037,0.296934,0.076400,0.675652
3162,0.060158,0.241350,0.703879,0.374563,0.481754,0.109183,0.148619,0.024895,0.154773,0.067183,0.670920
3163,0.059977,0.269931,0.348460,0.424123,0.500157,0.076910,0.151755,0.127536,0.241234,0.070759,0.676239
3164,0.060264,0.236963,0.746330,0.252263,0.475793,0.158938,0.096941,0.019208,0.155865,0.072000,0.668228
3165,0.060227,0.238181,0.734190,0.276168,0.477879,0.120900,0.085789,0.012633,0.174333,0.073542,0.669935
3166,0.060220,0.247260,0.614364,0.421694,0.488545,0.135821,0.106155,0.074069,0.250615,0.075704,0.672484
3167,0.059974,0.275647,0.363004,0.487137,0.502785,0.083331,0.205777,0.167050,0.290368,0.075324,0.675698
3168,0.060260,0.244223,0.641050,0.314432,0.486834,0.128349,0.133488,0.033345,0.211773,0.076416,0.671399
3169,0.060385,0.235580,0.745859,0.273730,0.477048,0.102697,0.138951,0.020343,0.157094,0.072093,0.670240
3170,0.059919,0.286204,0.295197,0.635004,0.503180,0.092602,0.170884,0.410220,0.312934,0.075788,0.677424
3171,0.060218,0.242605,0.669272,0.346020,0.484326,0.110593,0.141412,0.014160,0.229276,0.078564,0.671551
3172,0.060383,0.235900,0.819029,0.139392,0.460458,0.140809,0.081024,0.013386,0.096131,0.069640,0.665325
3173,0.059984,0.275305,0.349951,0.563073,0.502468,0.121943,0.147798,0.414496,0.286542,0.076839,0.676289
3174,0.060254,0.238344,0.826561,0.111462,0.455763,0.145462,0.054680,0.011621,0.093743,0.069273,0.664101
3175,0.060138,0.237815,0.753729,0.227719,0.473821,0.115364,0.103926,0.035744,0.146270,0.070612,0.668850
3176,0.060142,0.236214,0.812685,0.141540,0.463538,0.127127,0.066533,0.014876,0.093347,0.071484,0.665967
3177,0.060000,0.270843,0.385149,0.515461,0.498770,0.113382,0.167944,0.327250,0.249059,0.077333,0.675652
3178,0.060299,0.240532,0.824233,0.088721,0.450590,0.152104,0.048839,0.012015,0.093548,0.067972,0.663099
3179,0.060200,0.236930,0.822415,0.159138,0.459733,0.146226,0.062496,0.027827,0.100298,0.069888,0.665105
3180,0.060026,0.266969,0.407293,0.436424,0.498378,0.084680,0.183787,0.112170,0.254146,0.075986,0.675640
3181,0.059938,0.281397,0.341569,0.526209,0.501892,0.078842,0.181530,0.298327,0.298473,0.071783,0.677269
3182,0.060119,0.257178,0.485025,0.498562,0.497688,0.121103,0.183783,0.118466,0.239769,0.071000,0.675345
3183,0.060041,0.259731,0.497667,0.450154,0.494869,0.087583,0.133350,0.129915,0.247448,0.076271,0.674454
3184,0.060119,0.258797,0.483810,0.440243,0.497175,0.097439,0.147834,0.120106,0.208567,0.081457,0.674066
3185,0.060385,0.236187,0.745782,0.290986,0.477495,0.118171,0.084715,0.016472,0.121655,0.071778,0.668780
3186,0.060264,0.236963,0.750264,0.251267,0.475349,0.134801,0.085999,0.030529,0.201198,0.073495,0.669463
3187,0.059543,0.387582,0.053046,0.559947,0.513164,0.079775,0.114361,0.791434,0.257205,0.068746,0.685480
3188,0.060518,0.234568,0.811049,0.145330,0.463593,0.148214,0.082656,0.010736,0.102704,0.076566,0.665857
3189,0.060581,0.233620,0.793449,0.170271,0.467630,0.141661,0.108272,0.016282,0.151282,0.073427,0.667344
3190,0.059321,0.403475,0.043449,0.573182,0.510867,0.098888,0.102059,0.745915,0.307028,0.066137,0.685133
3191,0.059948,0.281032,0.330338,0.609038,0.503026,0.101445,0.165469,0.372939,0.230946,0.068875,0.676749
3192,0.060311,0.235334,0.807757,0.132469,0.464441,0.145119,0.058713,0.010737,0.106820,0.068718,0.666328
3193,0.060185,0.331728,0.124201,0.525150,0.510472,0.081936,0.142936,0.760392,0.364667,0.070835,0.680314
3194,0.060278,0.239345,0.825849,0.091868,0.454050,0.142359,0.055465,0.009838,0.078940,0.066566,0.663645
3195,0.060299,0.240532,0.825368,0.087421,0.450717,0.143474,0.054515,0.011578,0.090300,0.068456,0.663106
3196,0.060026,0.267524,0.431522,0.489540,0.498895,0.104194,0.117459,0.241631,0.324780,0.081062,0.676253
3197,0.060297,0.238902,0.716427,0.349258,0.480469,0.137745,0.113088,0.013735,0.196109,0.077958,0.670236
3198,0.060000,0.271193,0.390062,0.475515,0.498917,0.097339,0.157270,0.243548,0.262583,0.076516,0.676965
3199,0.060264,0.236963,0.749153,0.210537,0.475595,0.133778,0.097417,0.018635,0.141496,0.072542,0.668896
3200,0.060383,0.235900,0.818936,0.125782,0.460164,0.148799,0.085203,0.011416,0.109579,0.074544,0.665325
3201,0.060218,0.242605,0.663044,0.331331,0.484454,0.096476,0.110298,0.021051,0.149888,0.070498,0.671973
3202,0.059977,0.271615,0.394034,0.521884,0.498545,0.111162,0.171942,0.167481,0.391179,0.072300,0.675343
3203,0.060233,0.325261,0.134481,0.603120,0.509742,0.102506,0.156935,0.835370,0.279997,0.068870,0.681432
3204,0.060065,0.256252,0.536997,0.456481,0.493476,0.102486,0.170226,0.071284,0.272699,0.076876,0.674222
3205,0.060518,0.234568,0.811909,0.164036,0.462955,0.200753,0.083017,0.021740,0.093913,0.070683,0.666049
3206,0.060388,0.234738,0.789876,0.242677,0.469498,0.124876,0.110129,0.012387,0.117999,0.073086,0.669551
3207,0.060185,0.331936,0.122845,0.592263,0.510096,0.113636,0.140381,0.611113,0.402558,0.070332,0.680429
3208,0.060182,0.249473,0.586116,0.390625,0.491374,0.087871,0.158956,0.068991,0.179011,0.074515,0.674755
3209,0.059977,0.271615,0.353206,0.474858,0.500073,0.090874,0.141470,0.126039,0.268614,0.074985,0.675379
3210,0.059869,0.297190,0.241174,0.441988,0.505044,0.082150,0.162250,0.481189,0.295619,0.073920,0.677916
3211,0.060028,0.253633,0.568925,0.443952,0.491017,0.103493,0.133837,0.051821,0.364378,0.073801,0.672969
3212,0.060347,0.235511,0.812443,0.172235,0.462654,0.131602,0.068769,0.016385,0.119938,0.070212,0.666417
3213,0.059948,0.281032,0.331919,0.546846,0.502999,0.110039,0.179850,0.446859,0.231853,0.072677,0.677236
3214,0.060220,0.246721,0.621691,0.410106,0.488856,0.080948,0.148775,0.063695,0.188845,0.076282,0.672359
3215,0.060073,0.247968,0.631309,0.365608,0.487141,0.103423,0.118052,0.030104,0.337460,0.076538,0.672061
3216,0.059960,0.254310,0.573756,0.355120,0.489859,0.087993,0.109702,0.050245,0.210706,0.069283,0.672924
3217,0.060385,0.236187,0.749383,0.312485,0.476250,0.160235,0.139032,0.015510,0.192093,0.076404,0.669397
3218,0.060014,0.349979,0.083879,0.578485,0.512677,0.107989,0.142060,0.727772,0.281429,0.067093,0.681651
3219,0.060054,0.262980,0.455291,0.482739,0.497560,0.088080,0.173223,0.294956,0.210418,0.078204,0.675307
3220,0.060170,0.236855,0.757295,0.230977,0.471843,0.125875,0.072981,0.027878,0.144876,0.069604,0.668440
3221,0.060170,0.236855,0.772161,0.176967,0.471903,0.125709,0.111853,0.067430,0.109790,0.073358,0.669682
3222,0.060041,0.259731,0.502321,0.507142,0.494487,0.086162,0.222177,0.210248,0.339316,0.078284,0.674015
3223,0.060347,0.235511,0.815081,0.212729,0.462634,0.168354,0.083531,0.012750,0.089621,0.070578,0.666384
3224,0.059809,0.307108,0.188481,0.515984,0.507359,0.089284,0.171273,0.613586,0.287533,0.076956,0.678773
3225,0.059976,0.263988,0.474841,0.413041,0.495789,0.087541,0.121093,0.090432,0.246034,0.070257,0.674697
3226,0.059977,0.271615,0.400143,0.456059,0.498293,0.109020,0.139504,0.060900,0.388609,0.078958,0.674480
3227,0.060311,0.235334,0.807513,0.179896,0.463886,0.129910,0.063946,0.060307,0.148019,0.071521,0.666328
3228,0.060388,0.234738,0.790070,0.204196,0.469284,0.112393,0.077124,0.011100,0.111848,0.073639,0.667773
3229,0.060239,0.235639,0.786030,0.203096,0.468407,0.134119,0.089880,0.012269,0.111221,0.070701,0.667336
3230,0.060220,0.246721,0.615900,0.404696,0.488939,0.123271,0.169362,0.060787,0.258105,0.083052,0.672237
3231,0.060239,0.235639,0.795259,0.153918,0.468068,0.108163,0.069587,0.020295,0.111835,0.070072,0.667356
3232,0.059817,0.313924,0.177206,0.555638,0.506793,0.093101,0.165412,0.577155,0.313861,0.071255,0.680469
3233,0.060028,0.253633,0.561283,0.462134,0.491121,0.118820,0.158365,0.071970,0.223171,0.072938,0.673224
3234,0.060228,0.237537,0.822290,0.120990,0.457676,0.149476,0.043094,0.012518,0.096549,0.068008,0.664596
3235,0.060304,0.235986,0.768868,0.207858,0.472817,0.115176,0.120197,0.016625,0.185423,0.077238,0.668474
3236,0.060275,0.235375,0.803756,0.167531,0.466075,0.159667,0.060595,0.014872,0.082114,0.069163,0.666855
3237,0.060200,0.236930,0.820495,0.115382,0.459740,0.137786,0.056267,0.011358,0.084811,0.071271,0.665139
3238,0.060417,0.236496,0.819653,0.119178,0.459141,0.135995,0.073554,0.014004,0.088657,0.066712,0.664425
3239,0.060016,0.270827,0.384440,0.478011,0.501772,0.097455,0.164553,0.224285,0.328889,0.070740,0.675798
3240,0.059987,0.275017,0.346816,0.498785,0.503139,0.074824,0.190299,0.305815,0.297355,0.079711,0.677694
3241,0.060340,0.237423,0.727385,0.252383,0.479351,0.156385,0.092484,0.026703,0.167182,0.075191,0.669742
3242,0.060114,0.255730,0.527104,0.475811,0.494281,0.104642,0.145894,0.190672,0.221893,0.078377,0.674679
3243,0.060119,0.250039,0.591443,0.433034,0.490975,0.099256,0.137133,0.063920,0.219211,0.076405,0.674179
3244,0.060142,0.236339,0.811425,0.144591,0.463542,0.117071,0.063726,0.017997,0.124230,0.070249,0.666145
3245,0.056405,0.469347,0.035261,0.306089,0.494500,0.116236,0.080888,0.615632,0.242967,0.061728,0.690528
3246,0.060275,0.235375,0.802369,0.189542,0.466412,0.152346,0.058255,0.015329,0.114994,0.069534,0.666652
3247,0.060028,0.253633,0.570135,0.390377,0.490593,0.093019,0.141385,0.054235,0.176249,0.073354,0.673212
3248,0.060256,0.240629,0.695394,0.332457,0.483029,0.114307,0.136899,0.021112,0.246601,0.074190,0.670509
3249,0.060065,0.256252,0.478560,0.459604,0.493100,0.120157,0.133114,0.055139,0.249974,0.079487,0.675452
3250,0.060345,0.235246,0.778503,0.244296,0.470617,0.127972,0.091714,0.011039,0.158387,0.073060,0.667052
3251,0.060532,0.240822,0.822280,0.085429,0.449422,0.180797,0.061710,0.011719,0.090203,0.068266,0.662853
3252,0.060347,0.235511,0.813294,0.143411,0.462302,0.138491,0.068063,0.010258,0.098766,0.072439,0.666094
3253,0.060299,0.240532,0.825368,0.089643,0.450576,0.155558,0.055017,0.009923,0.075160,0.066243,0.661918
3254,0.060275,0.235375,0.802090,0.142937,0.465917,0.138328,0.067513,0.010586,0.155274,0.073786,0.667453
3255,0.059920,0.285579,0.291934,0.540811,0.504080,0.100420,0.174331,0.142545,0.369870,0.080101,0.678336
3256,0.059997,0.267973,0.429104,0.504894,0.497807,0.087109,0.155470,0.156409,0.214321,0.073491,0.675149
3257,0.060016,0.270827,0.369068,0.484580,0.502033,0.081958,0.146814,0.222074,0.317533,0.070127,0.676408
3258,0.059923,0.285869,0.292999,0.506816,0.503811,0.102178,0.153161,0.206641,0.412200,0.074127,0.677496
3259,0.060233,0.324821,0.133609,0.593539,0.511356,0.086953,0.154768,0.577819,0.272172,0.069851,0.681249
3260,0.059840,0.300699,0.194711,0.569843,0.507257,0.080933,0.158800,0.494665,0.388834,0.069156,0.679647
3261,0.060107,0.238401,0.746234,0.238378,0.477122,0.107624,0.086163,0.034625,0.156013,0.071621,0.669495
3262,0.059919,0.285824,0.306575,0.557548,0.503282,0.103033,0.181364,0.193933,0.262371,0.075142,0.677562
3263,0.060150,0.245771,0.615107,0.405702,0.488716,0.093274,0.158987,0.048208,0.172476,0.076095,0.672188
3264,0.059888,0.290643,0.262201,0.567922,0.505343,0.097645,0.194237,0.652323,0.262261,0.075997,0.679340
3265,0.060076,0.344744,0.099046,0.633058,0.512184,0.121539,0.126669,0.896833,0.353375,0.078431,0.681213
3266,0.060119,0.250039,0.594254,0.346873,0.489588,0.094605,0.143729,0.051433,0.301527,0.074955,0.672775
3267,0.060432,0.235193,0.759578,0.227005,0.474546,0.151298,0.110346,0.016004,0.120677,0.070376,0.668971
3268,0.059976,0.263988,0.460928,0.424645,0.494660,0.095151,0.117413,0.084081,0.299857,0.077573,0.675214
3269,0.060417,0.236496,0.821954,0.117349,0.458607,0.159983,0.061084,0.009772,0.107841,0.070766,0.664826
3270,0.060083,0.258839,0.475987,0.474168,0.495803,0.114020,0.144791,0.060284,0.270946,0.072826,0.674882
3271,0.060383,0.235900,0.815970,0.129186,0.460491,0.172276,0.056800,0.011068,0.172496,0.070266,0.666142
3272,0.060311,0.235334,0.807757,0.160283,0.464256,0.130436,0.065367,0.009837,0.106571,0.070198,0.666646
3273,0.059920,0.285579,0.290465,0.598858,0.504287,0.093463,0.205399,0.360193,0.257439,0.070224,0.677010
3274,0.060119,0.258797,0.491572,0.504837,0.497726,0.073634,0.173491,0.280932,0.212473,0.070359,0.675708
3275,0.060347,0.235511,0.814878,0.102315,0.462388,0.134600,0.074086,0.015543,0.117226,0.071388,0.666499
3276,0.060000,0.271193,0.386078,0.490066,0.498768,0.098528,0.182788,0.164788,0.376015,0.076054,0.675514
3277,0.060383,0.235900,0.818872,0.157837,0.460685,0.146029,0.069196,0.017354,0.085700,0.069751,0.665325
3278,0.059929,0.264582,0.487195,0.432744,0.495098,0.090840,0.163896,0.134455,0.229085,0.073939,0.674127
3279,0.060142,0.236339,0.811923,0.155001,0.463475,0.137577,0.066642,0.015562,0.105908,0.069837,0.666117
3280,0.060073,0.247968,0.629238,0.394528,0.486912,0.099244,0.130491,0.021821,0.229342,0.069914,0.671415
3281,0.060054,0.262980,0.457395,0.504230,0.497966,0.092145,0.161088,0.268027,0.185998,0.074012,0.674727
3282,0.060142,0.236339,0.811375,0.144452,0.463461,0.139950,0.069509,0.014809,0.093065,0.074243,0.666149
3283,0.060185,0.331936,0.124198,0.559624,0.510145,0.077168,0.164256,0.542202,0.311810,0.071945,0.680532
3284,0.060275,0.235375,0.799617,0.175532,0.465890,0.128701,0.093765,0.013385,0.127860,0.072952,0.666219
3285,0.060083,0.258915,0.491865,0.483851,0.495713,0.100183,0.191687,0.124072,0.286469,0.082137,0.675616
3286,0.060278,0.239345,0.823643,0.096580,0.453957,0.138831,0.052895,0.011521,0.087667,0.069192,0.663602
3287,0.060278,0.239345,0.825849,0.096209,0.452797,0.142500,0.055903,0.014923,0.091830,0.066753,0.663602
3288,0.059869,0.296134,0.244071,0.579112,0.505075,0.094084,0.173143,0.701926,0.278614,0.071411,0.677526
3289,0.060054,0.262980,0.450990,0.441450,0.497834,0.100387,0.165145,0.118980,0.293251,0.072165,0.677424
3290,0.060388,0.234738,0.788485,0.173395,0.468959,0.146887,0.107232,0.014172,0.092635,0.069878,0.668366
3291,0.060264,0.237078,0.745480,0.220064,0.476164,0.190196,0.084400,0.012914,0.154487,0.074609,0.669045
3292,0.060000,0.271193,0.396604,0.512038,0.501710,0.104708,0.141895,0.319250,0.305588,0.072502,0.675784
3293,0.060278,0.239345,0.826564,0.086560,0.453872,0.142359,0.048332,0.011521,0.068950,0.066566,0.663645
3294,0.060191,0.239500,0.723469,0.334757,0.479686,0.101158,0.099502,0.057573,0.144357,0.077193,0.670043
3295,0.060049,0.266579,0.414721,0.562294,0.500310,0.088316,0.129791,0.149297,0.348107,0.073732,0.674922
3296,0.060432,0.235193,0.757763,0.210914,0.474654,0.142303,0.086441,0.026504,0.154474,0.070740,0.669080
3297,0.060254,0.238344,0.825234,0.103146,0.455613,0.145462,0.056253,0.011621,0.088622,0.067351,0.663316
3298,0.060158,0.241350,0.699665,0.285225,0.481594,0.121904,0.089304,0.022690,0.224464,0.078158,0.670513
3299,0.060347,0.235389,0.813201,0.143528,0.462556,0.140908,0.065241,0.007412,0.119978,0.070660,0.665798
3300,0.060474,0.234404,0.805570,0.179740,0.464622,0.175523,0.075829,0.022479,0.172158,0.077219,0.666547
3301,0.056957,0.461614,0.031831,0.438380,0.500722,0.122893,0.082332,0.674939,0.243006,0.062012,0.690332
3302,0.060065,0.256252,0.528838,0.434138,0.493145,0.103176,0.119349,0.093689,0.225242,0.071859,0.674223
3303,0.060105,0.262216,0.449028,0.481772,0.498023,0.109445,0.132489,0.306608,0.241450,0.081895,0.675260
3304,0.059894,0.291558,0.277880,0.492701,0.503279,0.082464,0.157119,0.362119,0.293623,0.072116,0.677840
3305,0.059984,0.275305,0.348962,0.539712,0.502329,0.088809,0.140109,0.379839,0.299514,0.075931,0.676920
3306,0.060171,0.236529,0.818576,0.115869,0.461613,0.121301,0.065628,0.012697,0.095078,0.072127,0.666518
3307,0.060026,0.266969,0.430370,0.532901,0.498612,0.133364,0.204174,0.072884,0.253061,0.078196,0.677179
3308,0.060091,0.253021,0.569945,0.446481,0.491220,0.123889,0.136994,0.106142,0.353710,0.073479,0.674096
3309,0.059769,0.319488,0.156105,0.512021,0.509074,0.069614,0.157164,0.643523,0.326737,0.068640,0.678590
3310,0.059907,0.276985,0.380753,0.447106,0.498571,0.086962,0.147834,0.260952,0.330789,0.074078,0.675757
3311,0.059974,0.275647,0.359423,0.481656,0.501791,0.115323,0.190904,0.296615,0.296349,0.076618,0.675873
